review_id,original_text,cleaned_text,label,sentiment,aspects,aspect_polarities
43527688277231,দাম হিসেবে ভালো 👍কিন্তু বাক্সটা নরমাল।,দাম হিসেবে ভালো কিন্তু বাক্স টা নরমাল ।,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
43297948577231,যেমনটা চেয়েছি তেমনই পেয়েছি। চার্জও ভালো থাকে।,যেমন টা চেয়েছি তেমনই পেয়েছি । চার্জ ও ভালো থাকে ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
43527069077231,খুবই ভালো প্রোডাক্ট চাইলে আপনারও নিতে পারেন,খুবই ভালো প্রোডাক্ট চাইলে আপনার ও নিতে পারেন,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
41970144577231,"আলহামদুলিল্লাহ  দামের হারে আনেক ভালো পেয়েছি  এবং 
সাউন্ড  আনেক ভালো",আলহামদুলিল্লাহ দামের হারে আনেক ভালো পেয়েছি এবং সাউন্ড আনেক ভালো,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
41395520777231,"প্রোডাক্ট টা এই দাম এ অনেক ভালো ,পিকচার এ দেখানো মতোই সেম প্রোডাক্ট পাইছি।","প্রোডাক্ট টা এই দাম এ অনেক ভালো , পিকচার এ দেখানো মতোই সেম প্রোডাক্ট পাইছি ।",price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
41459170277231,"এখন পর্যন্ত ঠিকঠাক ই আছে, কিছুদিন ব্যবহার করি, 
পরে আবার রিভিউ দিবো।❤️🌸","এখন পর্যন্ত ঠিকঠাক ই আছে , কিছুদিন ব্যবহার করি , পরে আবার রিভিউ দিবো ।",product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
43030141877231,"আলহামদুলিল্লাহ।
দাম অনুযায়ী ভালো প্রোডাক্ট।",আলহামদুলিল্লাহ । দাম অনুযায়ী ভালো প্রোডাক্ট ।,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
43053149777231,অনেক ভালো একটি পন্য🖤 ধন্যবাদ সেলার ভাইকে🤍,অনেক ভালো একটি পন্য ধন্যবাদ সেলার ভাইকে,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
41736498977231,"অনেক সুন্দর, দুটা নিয়েছি,  চার্জ ও ভালো থাকে, অনেক সময় ব্যাকাপ দেই","অনেক সুন্দর , দু টা নিয়েছি , চার্জ ও ভালো থাকে , অনেক সময় ব্যাকাপ দেই",product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
43639871177231,"পন্যটি অনেক ভালো হইছে আলহামদুলিল্লাহ,,","পন্য টি অনেক ভালো হইছে আলহামদুলিল্লাহ , ,",product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
43668691577231,আলহামদুলিল্লাহ ভাল আপনারা নিতে পারেন,আলহামদুলিল্লাহ ভাল আপনারা নিতে পারেন,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
40394024577231,"প্রোডাক্ট টি পাঁচ দিন ব্যাবহার করার পর রিভিউ দিলাম। ভালো আছে, কেউ চাইলে নিতে পারেন।","প্রোডাক্ট টি পাঁচ দিন ব্যাবহার করার পর রিভিউ দিলাম । ভালো আছে , কেউ চাইলে নিতে পারেন ।",product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
42775976877231,প্রোডাক্টটা খুব ভালো আপনারা সবাই নিতে পারেন।।।,প্রোডাক্ট টা খুব ভালো আপনারা সবাই নিতে পারেন ।,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
48593482777231,এক কথায় সেলার এর ব্যবহার খুবই সুন্দর ৫ টা অর্ডার করছি চার্জ ও টিকে সুন্দর সাউন্ড কোয়ালিটিও ভালো দাম অনুযায়ী পোডাক্ট ভালো আছে প্যাকেটিং ভালো ছিলো কিন্তু দেওয়া আছে ব্লুটুথ থেকে চার্জ উঠে চার্জ কিন্তু উঠে না আর ডেলিভারিটা অনেক দেড়ি হয়ছে আসতে,এক কথায় সেলার এর ব্যবহার খুবই সুন্দর ৫ টা অর্ডার করছি চার্জ ও টিকে সুন্দর সাউন্ড কোয়ালিটি ও ভালো দাম অনুযায়ী পোডাক্ট ভালো আছে প্যাকেটিং ভালো ছিলো কিন্তু দেওয়া আছে ব্লুটুথ থেকে চার্জ উঠে চার্জ কিন্তু উঠে না আর ডেলিভারি টা অনেক দেড়ি হয়ছে আসতে,seller_service_positive#delivery_negative#packaging_positive#price_positive,Positive,"Delivery, Packaging, Price, Seller Service","{""Seller Service"": ""positive"", ""Delivery"": ""negative"", ""Packaging"": ""positive"", ""Price"": ""positive""}"
48644718877231,"আপনাদের সার্ভিসটা অনেক ভালো  আপনাদের প্রোডাক্ট আমি হাতে পাওয়ার পরেও আপনারা আমাকে ফোন দিয়ে জিজ্ঞাসা করছেন 
প্রোডাক্টটি কেমন সার্ভিস দিচ্ছে ইত্যাদি বিস্তারিত
ভালো লাগলো

আমার কাছে কেউ জিজ্ঞাসা করলে আমি এই ডিভাইসটা কিনতে চাই কোথা থেকে কিনব 

তাহলে আমি নিশ্চয়ই বলবো এই পেজ থেকে কিনো তাহলে ভালো হবে 

আপনাদের সার্ভিস আমি খুব আনন্দিত",আপনাদের সার্ভিস টা অনেক ভালো আপনাদের প্রোডাক্ট আমি হাতে পাওয়ার পরে ও আপনারা আমাকে ফোন দিয়ে জিজ্ঞাসা করছেন প্রোডাক্ট টি কেমন সার্ভিস দিচ্ছে ইত্যাদি বিস্তারিত ভালো লাগলো আমার কাছে কেউ জিজ্ঞাসা করলে আমি এই ডিভাইস টা কিনতে চাই কোথা থেকে কিনব তাহলে আমি নিশ্চয়ই বলবো এই পেজ থেকে কিনো তাহলে ভালো হবে আপনাদের সার্ভিস আমি খুব আনন্দিত,seller_service_positive#product_quality_positive,Positive,"Product Quality, Seller Service","{""Seller Service"": ""positive"", ""Product Quality"": ""positive""}"
48631054877231,সাউন্ড কোয়ালিটি ভালো কিন্তু চার্জ টেনেটুনে এক ঘণ্টার বেশি থাকছে না এটা কষ্টদায়ক 💔 সাউন্ড আস্তে দিয়ে শুনলেও এক ঘণ্টার বেশি চার্জ থাকছে না তাছাড়া  বাকি সব ঠিকঠাক,সাউন্ড কোয়ালি টি ভালো কিন্তু চার্জ টেনেটুনে এক ঘণ্টার বেশি থাকছে না এটা কষ্টদায়ক সাউন্ড আস্তে দিয়ে শুনলে ও এক ঘণ্টার বেশি চার্জ থাকছে না তাছাড়া বাকি সব ঠিকঠাক,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
43521980677231,মোটামুটি ভালোই।চাইলে কিনতে পারেন😊,মোটামুটি ভালোই । চাইলে কিনতে পারেন,product_quality_neutral,Neutral,Product Quality,"{""Product Quality"": ""neutral""}"
43537981677231,খুব ভালো চাইলে আপনারাও নিতে পারেন,খুব ভালো চাইলে আপনারা ও নিতে পারেন,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
43327023277231,সব কিছু ঠিক আছে সমস্যা নাই 🙂🥀🥰,সব কিছু ঠিক আছে সমস্যা নাই,product_quality_neutral,Neutral,Product Quality,"{""Product Quality"": ""neutral""}"
42002824077231,আলহাদুলিল্লাহ যেমনটা আশা করছি তার চেয়ে অনেক ভালো,আলহাদুলিল্লাহ যেমন টা আশা করছি তার চেয়ে অনেক ভালো,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
41977504477231,ভাই  ভাল জিনিস দেওয়ার জন  দনবাদ    সবাই  নিতে পারেন,ভাই ভাল জিনিস দেওয়ার জন দনবাদ সবাই নিতে পারেন,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
43819906877231,খুব বাজে একটা পডাক নষ্ট ছিল,খুব বাজে একটা পডাক নষ্ট ছিল,product_quality_negative,Negative,Product Quality,"{""Product Quality"": ""negative""}"
41115480977231,আমার কাছে ভালো লেগেছে দাম হিসেবে ভালো।                         আমি আরো একটি কিব,আমার কাছে ভালো লেগেছে দাম হিসেবে ভালো । আমি আরো একটি কিব,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
41399744877231,যেমনটি চেয়েছি তেমনটি পেয়েছি। দাম অনুযায়ী প্রোডাক্টটি অনেক ভালো।,যেমন টি চেয়েছি তেমন টি পেয়েছি । দাম অনুযায়ী প্রোডাক্ট টি অনেক ভালো ।,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
40303738277231,আলহামদুলিল্লাহ যেমন চেয়েছিলাম তেমনি পেয়েছি ডারাজ কে অনেক অনেক ধন্যবাদ,আলহামদুলিল্লাহ যেমন চেয়েছিলাম তেমনি পেয়েছি ডারাজ কে অনেক অনেক ধন্যবাদ,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
42191729277231,ভাই ভালো একটি প্রোডাক্ট আপনারা চাইলে নিতে পারেন,ভাই ভালো একটি প্রোডাক্ট আপনারা চাইলে নিতে পারেন,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
42805447977231,"আলহামদুলিল্লাহ,যেমন চেয়েছি তেমন পাইছি দাম অনুযায়ী মোটামুটি ভালো","আলহামদুলিল্লাহ , যেমন চেয়েছি তেমন পাইছি দাম অনুযায়ী মোটামুটি ভালো",price_neutral#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""neutral"", ""Product Quality"": ""positive""}"
41203429577231,"ধন্যবাদ সেলারকে,ভালো পন্য দেওয়ার জন্য,প্যাকেজিং খুব ভালো ছিল।","ধন্যবাদ সেলারকে , ভালো পন্য দেওয়ার জন্য , প্যাকেজিং খুব ভালো ছিল ।",packaging_positive#product_quality_positive,Positive,"Packaging, Product Quality","{""Packaging"": ""positive"", ""Product Quality"": ""positive""}"
41144507177231,ছবিতে যা আছে তাই দিয়েছে অসাধারণ একটি প্রোডাক্ট ধন্যবাদ দারাজ কে,ছবিতে যা আছে তাই দিয়েছে অসাধারণ একটি প্রোডাক্ট ধন্যবাদ দারাজ কে,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
49458239477231,আলহামদুলিল্লাহ খুবই ভালো একটি প্রোডাক্ট নিতে চাইলে নিতে পারেন,আলহামদুলিল্লাহ খুবই ভালো একটি প্রোডাক্ট নিতে চাইলে নিতে পারেন,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
44215050977231,"প্রথমত ডেলিভারি ডেট এর আগেই পাইছি। কিন্তু এবার সন্তুষ্ট হইতে পারলাম না দারাজ থেকে কিছু কিনে।
#ভিতরের প্যাকেট টা খোলা ছিল,ঠিক ভাবে আটকানো হয় নাই।
#বাবল র‍্যাপার দিয়ে র‍্যাপ করে দেওয়া হয় নাই,সেফটি চেক করেন নাই মেয়বি।
#স্ক্রেচ এর দাগ ছিল 
#একটা বাডস এর লাইট শো করে+লিখা, আরেক্টায় একটু পর শো করে দাগ
#চার্জিং ক্যাবল নস্ট।ফোন এর চার্জার দিয়ে চার্জ দিতে হচ্ছে।
সাউন্ড ঠিক ঠাক আছে,কিন্তু বাম পাশের টা একটু কম লাগছে সাউন্ড।
দেখা যাক কয়দিন যায়☹️","প্রথমত ডেলিভারি ডেট এর আগেই পাইছি । কিন্তু এবার সন্তুষ্ট হইতে পারলাম না দারাজ থেকে কিছু কিনে । ভিতরের প্যাকেট টা খোলা ছিল , ঠিক ভাবে আটকানো হয় নাই । বাবল র্যাপার দিয়ে র্যাপ করে দেওয়া হয় নাই , সেফ টি চেক করেন নাই মেয়বি । স্ক্রেচ এর দাগ ছিল এক টা বাডস এর লাইট শো করে লিখা , আরেক্টায় একটু পর শো করে দাগ চার্জিং ক্যাবল নস্ট । ফোন এর চার্জার দিয়ে চার্জ দিতে হচ্ছে । সাউন্ড ঠিক ঠাক আছে , কিন্তু বাম পাশের টা একটু কম লাগছে সাউন্ড । দেখা যাক কয়দিন যায়",delivery_positive#packaging_negative#product_quality_negative,Negative,"Delivery, Packaging, Product Quality","{""Delivery"": ""positive"", ""Packaging"": ""negative"", ""Product Quality"": ""negative""}"
44347978177231,এটা খুব বাজে লাম কেউ এটা কিনবেন না আমি দারাজের কাছ থেকে অনেক জিনিস নিয়েছি কিন্তু দারাজ আমাকে ঠকিয়েছে,এটা খুব বাজে লাম কেউ এটা কিনবেন না আমি দারাজের কাছ থেকে অনেক জিনিস নিয়েছি কিন্তু দারাজ আমাকে ঠকিয়েছে,product_quality_negative,Negative,Product Quality,"{""Product Quality"": ""negative""}"
44318652677231,"নষ্ট পণ্য। ইয়ারবাডস চার্জিং কেস থেকে চার্জ হয় না। বিক্রেতা চেক করে পাঠালে এমন হতো না।

রিটার্ন করে দিয়েছি। দারাজও রিফান্ড করে দিয়েছে। দারাজকে দ্রুত রিফান্ড করার জন্য ধন্যবাদ।",নষ্ট পণ্য । ইয়ারবাডস চার্জিং কেস থেকে চার্জ হয় না । বিক্রেতা চেক করে পাঠালে এমন হতো না । রিটার্ন করে দিয়েছি । দারাজ ও রিফান্ড করে দিয়েছে । দারাজকে দ্রুত রিফান্ড করার জন্য ধন্যবাদ ।,product_quality_negative,Negative,Product Quality,"{""Product Quality"": ""negative""}"
41429836577231,আলহামদুলিল্লাহ অনেক ভালো সাত দিন পর অনেক ভালো চলতেছে,আলহামদুলিল্লাহ অনেক ভালো সাত দিন পর অনেক ভালো চলতেছে,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
42886734577231,ভাই দাম অনুযায়ী অনেক ভালো,ভাই দাম অনুযায়ী অনেক ভালো,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
40625955177231,আলহামদুলিল্লাহ মোটামুটি ভালোই আছে আপনারা নিতে পারেন কোন সমস্যা নাই,আলহামদুলিল্লাহ মোটামুটি ভালোই আছে আপনারা নিতে পারেন কোন সমস্যা নাই,product_quality_neutral,Neutral,Product Quality,"{""Product Quality"": ""neutral""}"
41227711077231,"অনেক সুন্দর এবং সেলার ভাইয়াটা অনেক ভালো
ধন্যবাদ ভাই",অনেক সুন্দর এবং সেলার ভাইয়া টা অনেক ভালো ধন্যবাদ ভাই,seller_service_positive#product_quality_positive,Positive,"Product Quality, Seller Service","{""Seller Service"": ""positive"", ""Product Quality"": ""positive""}"
44031040277231,"একটাতে চাজ থাকে,,,,
,,আর,একটাতে চাজ থাকে,না,,
,,,১টাটে,২ঘণ্টা
,,,,,আরকটা,১০,,মিনিট,,,,
,,,,,,,,,,,ফালতু,,জিনিস,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,","একটাতে চাজ থাকে , , , আর , একটাতে চাজ থাকে , না , , , ১টাটে , ২ঘণ্ টা , আরক টা , ১০ , , মিনিট , , ফালতু , , জিনিস , ,",product_quality_negative,Negative,Product Quality,"{""Product Quality"": ""negative""}"
44038618777231,"প্রোডাক্ট কোয়ালিটি মোটামুটি ভালো কিন্তু  সমস্যা একসাথে দুইটা  বাজে না সিঙ্গেল একটা করে বাজে খুবেই স্লো চার্জিং,","প্রোডাক্ট কোয়ালি টি মোটামুটি ভালো কিন্তু সমস্যা একসাথে দুই টা বাজে না সিঙ্গেল একটা করে বাজে খুবেই স্লো চার্জিং ,",product_quality_neutral,Neutral,Product Quality,"{""Product Quality"": ""neutral""}"
47289134577231,"মোটেও ভালো না😡 চার্জ থাকে না, আধা ঘন্টাও কথা বলতে পারিনা 😡😡","মোটে ও ভালো না চার্জ থাকে না , আধা ঘন্টা ও কথা বলতে পারিনা",product_quality_negative,Negative,Product Quality,"{""Product Quality"": ""negative""}"
48707768377231,"খুবই সুন্দর। 
সব কিছুই ঠিকঠাক আছে।প্যাকেজিংও ভালো ছিলো।ডেলিভারিও ডেটের আগে পাইছি।",খুবই সুন্দর । সব কিছুই ঠিকঠাক আছে । প্যাকেজিং ও ভালো ছিলো । ডেলিভারি ও ডেটের আগে পাইছি ।,delivery_positive#packaging_positive#product_quality_positive,Positive,"Delivery, Packaging, Product Quality","{""Delivery"": ""positive"", ""Packaging"": ""positive"", ""Product Quality"": ""positive""}"
47994154277231,প্রোডাক্ট কোয়ালিটি এভারেজ কিন্তু কেবল টা কাজ করে না কেবল টা নষ্ট। পরে আমার মোবাইলের চার্জার দিয়ে চার্জ দেওয়া লেগেছে।,প্রোডাক্ট কোয়ালি টি এভারেজ কিন্তু কেবল টা কাজ করে না কেবল টা নষ্ট । পরে আমার মোবাইলের চার্জার দিয়ে চার্জ দেওয়া লেগেছে ।,product_quality_neutral,Neutral,Product Quality,"{""Product Quality"": ""neutral""}"
43854033877231,১৫.২০ দিন আগে আপনাদের এখান থেকে প্রোডাক্ট নিছিলাম অরজিনাল প্রোডাক্টটা দিয়েছিলেন আবার আরেকটা অর্ডার দিছি কিন্তু এইবার ডুবলিকেট ধরাই দিছেন  । একই জায়গা থেকে অর্ডার দিয়েছি কিন্তু আকাশ-পাতাল পার্থক্য,১৫.২০ দিন আগে আপনাদের এখান থেকে প্রোডাক্ট নিছিলাম অরজিনাল প্রোডাক্ট টা দিয়েছিলেন আবার আরেক টা অর্ডার দিছি কিন্তু এইবার ডুবলিকেট ধরাই দিছেন । একই জায়গা থেকে অর্ডার দিয়েছি কিন্তু আকাশ-পাতাল পার্থক্য,product_quality_negative,Negative,Product Quality,"{""Product Quality"": ""negative""}"
43938509777231,"কেউ এই প্রোডাক্টটি নেবেন না এটা একদম বাজে। 😡😡😡😡 এটা ডান কানে শুনতে পারি কিন্তু বাম কানে শোনা যায় না। বাম কানে টা ফুল নষ্ট। এটা চার্য বেশিক্ষণ থাকে না। 😡😡😡এটা একদম বাজে প্রোডাক্ট। হাউ ফাউ টার্গুলো আমি পানিতে ফেললাম। তার থেকে আমি দোকান থেকে কিনলে লাভ করতাম😡😡😡😡 আমি প্রোডাক্টটা ব্যাক দিতে চাই। তারা বাড়ি এসে
 দিয়ে যাবে, কিন্তু বাড়ি থেকে নিয়ে যাবে না। 😡😡😡 আর আমাকে দারাজ কোম্পানি থেকে ফোন দিয়ে বলছে যে আমার এটা চেজ করে দেবে কিন্তু তারা তো আমাকে চেজ দিয় নাই আর কোনো ফোন দেয় না। 😡😡😡","কেউ এই প্রোডাক্ট টি নেবেন না এটা একদম বাজে । এটা ডান কানে শুনতে পারি কিন্তু বাম কানে শোনা যায় না । বাম কানে টা ফুল নষ্ট । এটা চার্য বেশিক্ষণ থাকে না । এ টা একদম বাজে প্রোডাক্ট । হাউ ফাউ টার্ গুলো আমি পানিতে ফেললাম । তার থেকে আমি দোকান থেকে কিনলে লাভ করতাম আমি প্রোডাক্ট টা ব্যাক দিতে চাই । তারা বাড়ি এসে দিয়ে যাবে , কিন্তু বাড়ি থেকে নিয়ে যাবে না । আর আমাকে দারাজ কোম্পানি থেকে ফোন দিয়ে বলছে যে আমার এটা চেজ করে দেবে কিন্তু তারা তো আমাকে চেজ দিয় নাই আর কোনো ফোন দেয় না ।",product_quality_negative,Negative,Product Quality,"{""Product Quality"": ""negative""}"
43838186377231,"ভালো রিভিউ দেখে অর্ডার দিয়েছি। কিন্তু পণ্যটি পাওয়ার পর দেখি,ভালো সাউন্ড পাইছি । কিন্তু সবকিছু ঠিক থাকার পর চার্জ শেষ হয়ে গেছে চার্জ দিতে গিয়ে দেখি চার্জ কানেক্ট হচ্ছে না। এখন আমি কি করতে পারি?? খুব কষ্ট পেলাম 😭","ভালো রিভিউ দেখে অর্ডার দিয়েছি । কিন্তু পণ্য টি পাওয়ার পর দেখি , ভালো সাউন্ড পাইছি । কিন্তু সবকিছু ঠিক থাকার পর চার্জ শেষ হয়ে গেছে চার্জ দিতে গিয়ে দেখি চার্জ কানেক্ট হচ্ছে না । এখন আমি কি করতে পারি ? ? খুব কষ্ট পেলাম",product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
41538152177231,আলহামদুলিল্লাহ মাল পাইছি দেখতে মোটামুটি ভালই।,আলহামদুলিল্লাহ মাল পাইছি দেখতে মোটামুটি ভালই ।,product_quality_neutral,Neutral,Product Quality,"{""Product Quality"": ""neutral""}"
40075111077231,"টাকা অনুযায়ী মোটামোটি ভালো,
চাইলে আপনারা নিতে পারেন","টাকা অনুযায়ী মোটামো টি ভালো , চাইলে আপনারা নিতে পারেন",price_neutral#product_quality_neutral,Neutral,"Price, Product Quality","{""Price"": ""neutral"", ""Product Quality"": ""neutral""}"
40279373377231,মালটা অনেক ভালো সাউন্ড কোয়ালিটিও ভালো২ ঘন্টা শোনা যায়,মাল টা অনেক ভালো সাউন্ড কোয়ালিটি ও ভালো২ ঘন্টা শোনা যায়,product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
40424565877231,খুবই ভালো জিনিস সবাই নিতে পারেন। সেলার ও খুব ভালো লোক।,খুবই ভালো জিনিস সবাই নিতে পারেন । সেলার ও খুব ভালো লোক ।,seller_service_positive#product_quality_positive,Positive,"Product Quality, Seller Service","{""Seller Service"": ""positive"", ""Product Quality"": ""positive""}"
40367854677231,মোটামুটি ভালো কিন্তু বাডস গুলোতে ২ ঘন্টার বেশি চার্জ থাকেনা,মোটামুটি ভালো কিন্তু বাডস গুলোতে ২ ঘন্টার বেশি চার্জ থাকেনা,product_quality_neutral,Neutral,Product Quality,"{""Product Quality"": ""neutral""}"
43589408777231,"ভালো রিভিউ দেখে অর্ডার দিয়েছি। কিন্তু পণ্যটি পাওয়ার পর দেখি, একটা সাইড কানেক্ট হলে, অন্য আরেকটা সাইট কানেক্ট হয় না। আবার অন্য আরেকটি কানেক্ট হলে, আরেকটি সাইট কানেক্ট হয় না। মোটকথা দুইটা সাইট একসাথে কানেক্ট করতে পারিনা। খুব কষ্ট পেলাম 😭","ভালো রিভিউ দেখে অর্ডার দিয়েছি । কিন্তু পণ্য টি পাওয়ার পর দেখি , একটা সাইড কানেক্ট হলে , অন্য আরেক টা সাইট কানেক্ট হয় না । আবার অন্য আরেক টি কানেক্ট হলে , আরেক টি সাইট কানেক্ট হয় না । মোটকথা দুই টা সাইট একসাথে কানেক্ট করতে পারিনা । খুব কষ্ট পেলাম",product_quality_negative,Negative,Product Quality,"{""Product Quality"": ""negative""}"
41333828277231,আলহমদুলিল্লাহ পেয়ে গেছি। দাম হিসেবে ভালই,আলহমদুলিল্লাহ পেয়ে গেছি । দাম হিসেবে ভালই,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
53565702849018,"সেলারকে মেসেজ দিয়ে কোন রিপ্লাই পাইনি,
এছাড়া বাদবাকি সব কিছু ভালই,
চাইলে নিতে পারেন, এই বাজেটে এ হেডফোনটাই সেরা,
আমি ৫৩৫ টাকায় জিনিস অফারে ডেলিভারি সহ ৪৫২ টাকায় পেয়েছি, 
পোস্ট অফিসে ডেলিভারি নিছি,
 শুধু গাড়ি ভাড়ার ২০ টাকা খরচ গেছে,
এখন দেখা যাক হেডফোনটা কতদিন ঠিকে যেহেতু চাইনিজ প্রোডাক্ট।","সেলারকে মেসেজ দিয়ে কোন রিপ্লাই পাইনি , এছাড়া বাদবাকি সব কিছু ভালই , চাইলে নিতে পারেন , এই বাজেটে এ হেডফোনটাই সেরা , আমি ৫৩৫ টাকায় জিনিস অফারে ডেলিভারি সহ ৪৫২ টাকায় পেয়েছি , পোস্ট অফিসে ডেলিভারি নিছি , শুধু গাড়ি ভাড়ার ২০ টাকা খরচ গেছে , এখন দেখা যাক হেডফোন টা কতদিন ঠিকে যেহেতু চাইনিজ প্রোডাক্ট ।",seller_service_negative#price_positive#product_quality_positive,Positive,"Price, Product Quality, Seller Service","{""Seller Service"": ""negative"", ""Price"": ""positive"", ""Product Quality"": ""positive""}"
54224251849018,"প্রোডাক্টটির কোয়ালিটি ভালো,। কালারের কোয়ালিটি অনেক ভালো,। প্রথম প্রথম যারা পড়বেন তাদের কানে টাইট হতে পারে,। তবে অভ্যস্ত হয়ে গেলে,। টাইট ঠিক হয়ে যাবে,। সাউন্ড কোয়ালিটি ও ভালো,। মেমোরি কার্ড সাপোর্ট করে। চার্জিং পোর্ট হিসাবে টাইপ সি পেলে ভালো হতো। চার্জিং ব্যাকআপ ভালো।","প্রোডাক্টটির কোয়ালি টি ভালো , । কালারের কোয়ালি টি অনেক ভালো , । প্রথম প্রথম যারা পড়বেন তাদের কানে টাইট হতে পারে , । তবে অভ্যস্ত হয়ে গেলে , । টাইট ঠিক হয়ে যাবে , । সাউন্ড কোয়ালি টি ও ভালো , । মেমোরি কার্ড সাপোর্ট করে । চার্জিং পোর্ট হিসাবে টাইপ সি পেলে ভালো হতো । চার্জিং ব্যাকআপ ভালো ।",product_quality_positive,Positive,Product Quality,"{""Product Quality"": ""positive""}"
54670900549018,দোকানে দাম বেশি চাই কিন্তু এখানে অনেক কম। এত কম টাকার মধ্যে এতো ভালো জিনিস চিন্তাই করা যায় না আমি পাঁচ মাস ব্যবহার করে দিচ্ছি এই পর্যন্ত একটা সমস্যাও ফিল করিনি সর্বোচ্চ পাঁচ থেকে ছয় মিটার পর্যন্ত এর রেঞ্জ। অনেক ভালো এটা। কোন প্রমোট করার জন্য বলছি না আসলেই অনেক ভালো ব্যবহার করে বলছি নিজের অভিজ্ঞতা থেকে। চাইলে কিনতে পারেন অনেক ভালো ‌,দোকানে দাম বেশি চাই কিন্তু এখানে অনেক কম । এত কম টাকার মধ্যে এতো ভালো জিনিস চিন্তাই করা যায় না আমি পাঁচ মাস ব্যবহার করে দিচ্ছি এই পর্যন্ত একটা সমস্যা ও ফিল করিনি সর্বোচ্চ পাঁচ থেকে ছয় মিটার পর্যন্ত এর রেঞ্জ । অনেক ভালো এটা । কোন প্রমোট করার জন্য বলছি না আসলেই অনেক ভালো ব্যবহার করে বলছি নিজের অভিজ্ঞতা থেকে । চাইলে কিনতে পারেন অনেক ভালো,price_positive#product_quality_positive,Positive,"Price, Product Quality","{""Price"": ""positive"", ""Product Quality"": ""positive""}"
50270491049018,"অনেক ভালো,,, সাউণ্ড আমার জন্য আরো একটু বেস্ট প্রয়োজন,, কিন্তু এ বাজেটের মধ্যে খুব ভালো,,, প্যাকিংটা ও অনেক সুন্দর করে দিয়েছে,,, আপনারা চাইলে কিনতে পারেন,,,","অনেক ভালো , সাউণ্ড আমার জন্য আরো একটু বেস্ট প্রয়োজন , , কিন্তু এ বাজেটের মধ্যে খুব ভালো , প্যাকিং টা ও অনেক সুন্দর করে দিয়েছে , আপনারা চাইলে কিনতে পারেন ,",packaging_positive#product_quality_positive,Positive,"Packaging, Product Quality","{""Packaging"": ""positive"", ""Product Quality"": ""positive""}"
54353116349018,এমনটা পাইছি বাসা করে অর্ডার করছিলাম কিন্তু যা পাইলাম এটার জন্য প্রস্তুত ছিলাম না একতো পাইছি আট দিন পরে তাও আবার এইটা ভাবা যায়,এমন টা পাইছি বাসা করে অর্ডার করছিলাম কিন্তু যা পাইলাম এটার জন্য প্রস্তুত ছিলাম না একতো পাইছি আট দিন পরে তাও আবার এই টা ভাবা যায়,delivery_negative#product_quality_negative,Negative,"Delivery, Product Quality","{""Delivery"": ""negative"", ""Product Quality"": ""negative""}"
