review_id,original_text,cleaned_text,sentiment,aspects_str,issue_aspects_str,aspect_polarities_str,label
46950374277231,এক দম বাজে তার মানে হলো আসল মালটা দেয় নাই কপি মাল দিছে,এক দম বাজে মানে হলো আসল মালটা দেয় নাই কপি মাল দিছে,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
47221905677231,আলহামদুলিল্লাহ কম দামে ভালো প্রডাক্ট পেয়েছি,আলহামদুলিল্লাহ দামে ভালো প্রডাক্ট পেয়েছি,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
47561925177231,"অনেক ভালো প্রোডাক্ট , ধন্যবাদ দারাজ",ভালো প্রোডাক্ট ধন্যবাদ দারাজ,Positive,Product Quality,,product_quality_positive,product_quality_positive
47579378577231,খুব ভালো সাউন্ড।।।। খুব ভালো।।।,খুব ভালো সাউন্ড খুব ভালো,Positive,Product Quality,,product_quality_positive,product_quality_positive
47948048177231,কম দাম হিসাবে খুবই ভালো,দাম হিসাবে খুবই ভালো,Positive,Product Quality,,product_quality_positive,product_quality_positive
52871563777231,আলহামদুলিল্লাহ সব কিছু ভালোই আছে চাইলে নিতে পারেন,আলহামদুলিল্লাহ ভালোই চাইলে নিতে পারেন,Positive,Product Quality,,product_quality_positive,product_quality_positive
45964215377231,"ডেলিভারি ডেট এর আগেই পেয়ে গেছি প্রোডাক্টটা খুবই ভালো। 
আপনারাও চাইলে নিতে পারেন",ডেলিভারি ডেট এর আগেই পেয়ে গেছি প্রোডাক্টটা খুবই ভালো আপনারাও চাইলে নিতে পারেন,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
45970854477231,"প্রোডাক্টটি অনেক ভালো সকলে নিতে পারেন🥰🥰🥰।
ডেলিভারি সার্ভিস ও যথেষ্ট ভালো ছিলো।",প্রোডাক্টটি ভালো সকলে নিতে পারেন ডেলিভারি সার্ভিস ও যথেষ্ট ভালো ছিলো,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
54971263277231,ভালো নিতে পারেন । তবে বেশীক্ষণ কানে না রাখা ভালো।,ভালো নিতে পারেন বেশীক্ষণ কানে রাখা ভালো,Positive,Product Quality,,product_quality_positive,product_quality_positive
47120296577231,আলহামদুলিল্লাহ ভালো ছিলো সাউন্ড কোয়ালিটি ও ভালো😊,আলহামদুলিল্লাহ ভালো ছিলো সাউন্ড কোয়ালিটি ও ভালো,Positive,Product Quality,,product_quality_positive,product_quality_positive
47217292377231,"দাম অনুযায়ী ভাল ছিল, আপনারা চাইলে নিতে পারেন।",দাম অনুযায়ী ভাল আপনারা চাইলে নিতে পারেন,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
47478777477231,দাম অনুযায়ী মোটামুটি ঠিকই আছে,দাম অনুযায়ী মোটামুটি ঠিকই,Neutral,Price;Product Quality,,price_neutral;product_quality_neutral,price_neutral#product_quality_neutral
47441168677231,"খুব সুন্দর সাউন্ড কোয়ালিটি
 ঠিক আছে",খুব সুন্দর সাউন্ড কোয়ালিটি ঠিক,Positive,Product Quality,,product_quality_positive,product_quality_positive
47118270077231,একদম বাজে প্রোডাক্ট কেউ কিনবেন না 😤😤😤😤,একদম বাজে প্রোডাক্ট কেউ কিনবেন,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
42769618777231,অল্প বাজেটে ভালো জিনিস আপনারা সবাই নিতে পারেন,অল্প বাজেটে ভালো জিনিস আপনারা সবাই নিতে পারেন,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
42831638477231,আলহামদুলিল্লাহ খুব ভালো কোলিটি আপনারা চায়লে নিতে পারেন।,আলহামদুলিল্লাহ খুব ভালো কোলিটি আপনারা চায়লে নিতে পারেন,Positive,Product Quality,,product_quality_positive,product_quality_positive
53466960577231,"পণ্যটি ভালো, যেমনটা চেয়েছিলাম তেমনটা পেয়েছি",পণ্যটি ভালো যেমনটা চেয়েছিলাম তেমনটা পেয়েছি,Positive,Product Quality,,product_quality_positive,product_quality_positive
46787373077231,দুইদিন না যাইতেই এক কানের টা নষ্ট হয়ে গেছে 😡😡😡😡,দুইদিন যাইতেই এক কানের টা নষ্ট হয়ে,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
47264138477231,"ভালো প্রডাক্ট
সবাই নিতে পারেন",ভালো প্রডাক্ট সবাই নিতে পারেন,Positive,Product Quality,,product_quality_positive,product_quality_positive
52812481277231,একটা খুবই সুন্দর আপনারা চাইলে নিতে পারেন।,একটা খুবই সুন্দর আপনারা চাইলে নিতে পারেন,Positive,Product Quality,,product_quality_positive,product_quality_positive
45002170577231,"এত কম টাকায় ভালো একটা জিনিস ।এলইডি ডিসপ্লে 🥰খুবই ভালো ।  যেরকম দেখেছিলাম তেমনটাই পেয়েছি ।
আপনারা ১০০% নিশ্চিতভাবে নিতে পারেন এর চাইতে ভালো আর পাইবেন না 
কিন্তু মোবাইল সমস্যার জন্য কারো কাছে একটু সাউন্ড কম মনে হতে পারে । অন্য একটা মোবাইলে লাগলে তখন সাউন্ড বুঝবেন কতটা ভালো 🥰",এত টাকায় ভালো একটা জিনিস এলইডি ডিসপ্লে খুবই ভালো যেরকম দেখেছিলাম তেমনটাই পেয়েছি আপনারা ১০০ নিশ্চিতভাবে নিতে পারেন এর চাইতে ভালো পাইবেন মোবাইল সমস্যার কারো কাছে সাউন্ড মনে পারে একটা মোবাইলে লাগলে সাউন্ড বুঝবেন কতটা ভালো,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
44965266077231,আলহামদুলিল্লাহ। যেমনটা দেখছি ঠিক তেমনটাই পেয়েছি। অল্প টাকার ভিতরে খুব ভালো একটা ব্লুটুথ। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ এবং সেলার ভাইকে।,আলহামদুলিল্লাহ যেমনটা দেখছি ঠিক তেমনটাই পেয়েছি অল্প টাকার ভিতরে খুব ভালো একটা ব্লুটুথ আপনারা চাইলে নিতে পারেন ধন্যবাদ দারাজ সেলার ভাইকে,Positive,Product Quality,,product_quality_positive,product_quality_positive
45000840977231,ভালোই আছে আমি আগে একটা নিয়ে ছিলাম আবার আর একটা নিলাম।তারিখের  আগে ডেলিভারি পেয়ে গেছে এটার জন্য সেলারকে ধন্যবাদ এবং ডেলিভারি ম্যান কে ধন্যবাদ।,ভালোই আমি আগে একটা নিয়ে ছিলাম একটা নিলাম তারিখের আগে ডেলিভারি পেয়ে এটার সেলারকে ধন্যবাদ ডেলিভারি ম্যান ধন্যবাদ,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
52358259477231,"মোটা মুটি ভালো আছে,,, চাইলে নিতে পারেন",মোটা মুটি ভালো চাইলে নিতে পারেন,Neutral,Product Quality,,product_quality_neutral,product_quality_neutral
54870671777231,দাম অনুযায়ী ভালোই। সাউন্ড কোয়ালিটিও ভালো,দাম অনুযায়ী ভালোই সাউন্ড কোয়ালিটিও ভালো,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
47045583877231,সব কিছু ঠিক আছে দাম অনুজায়ি ভালো 😊😊,ঠিক দাম অনুজায়ি ভালো,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
43938946077231,অসাধারণ প্রভাক্ট টি সবাই নিতে পারেন 100,অসাধারণ প্রভাক্ট টি সবাই নিতে পারেন 100,Positive,Product Quality,,product_quality_positive,product_quality_positive
52820606877231,অনেক ভালো একটি প্রোডাক্ট দামের তুলনায়,ভালো প্রোডাক্ট দামের তুলনায়,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
54922325877231,"রিভিউ  দেখে নিয়েছিলাম, ডান কানেরটা নষ্ট",রিভিউ দেখে নিয়েছিলাম ডান কানেরটা নষ্ট,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
44735391577231,আবারও অর্ডারে ভালো পন্য পেলাম।তবে ডেলিভারি সিস্টেম একবারেই ভালো না। চার্জ ও মিউজিক সিস্টেম ভালোই। একটি ইয়ার পডের বামটা একটু কম বাজতেছে মনে হচ্ছে। সব মিলিয়ে খারাপ না ভালোই।,আবারও অর্ডারে ভালো পন্য পেলাম ডেলিভারি সিস্টেম একবারেই ভালো চার্জ ও মিউজিক সিস্টেম ভালোই ইয়ার পডের বামটা বাজতেছে মনে মিলিয়ে খারাপ ভালোই,Neutral,Delivery;Product Quality,Delivery,delivery_negative;product_quality_positive,delivery_negative#product_quality_positive
44810807877231,"আলহামদুলিল্লাহ অনেক ভালো একটা প্রোডাক্ট প্যাকেজিং টা অনেক ভালো ছিল,  এটা সাউন্ড সিস্টেম টা অনেক অনেক ভালো,এখন দেখা যাক কত দিন ব্যবহার করতে পারি   নিঃসন্দেহে এ প্রোডাক্ট নিতে পারেন। সবাই",আলহামদুলিল্লাহ ভালো একটা প্রোডাক্ট প্যাকেজিং টা ভালো এটা সাউন্ড সিস্টেম টা ভালো দেখা যাক কত দিন ব্যবহার করতে পারি নিঃসন্দেহে এ প্রোডাক্ট নিতে পারেন সবাই,Positive,Packaging;Product Quality,,packaging_positive;product_quality_positive,packaging_positive#product_quality_positive
44740481677231,"সত্যিই অসাধারণ একটা প্রোডাক্ট 
দারাজ থেকে প্রথম কোনো কিছু নিলাম
আলহামদুলিল্লাহ সন্তুষ্ট 
আপনারা ও নিতে পারেন",সত্যিই অসাধারণ একটা প্রোডাক্ট দারাজ প্রথম নিলাম আলহামদুলিল্লাহ সন্তুষ্ট আপনারা ও নিতে পারেন,Positive,Product Quality,,product_quality_positive,product_quality_positive
44818518977231,সব কিছুই ঠিক ঠাক পাইছি। ডেলিভারি ডেটের আগেই পাইছি। কিন্তু আমার আগে আরেক জনের হাতে গিয়েছিলো প্যাকেট টা খোলা ছিলো।,কিছুই ঠিক ঠাক পাইছি ডেলিভারি ডেটের আগেই পাইছি আগে আরেক জনের হাতে গিয়েছিলো প্যাকেট টা খোলা ছিলো,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
44786694877231,প্রোডাক্টে আসলে অনেক সুন্দর এবং অনেক ভালো সেলারের ব্যাপারটা অনেক ভালো ছিল এবং ডেলিভারি ম্যান এর ব্যবহার খুব ভালো আপনারা যারা নিতে চান সবাই নিতে পারেন সমস্যা নাই ধন্যবাদ দার আজকে এত কম টাকা এত সুন্দর একটা প্রোডাক্ট দেওয়ার জন্য,প্রোডাক্টে আসলে সুন্দর ভালো সেলারের ব্যাপারটা ভালো ডেলিভারি ম্যান এর ব্যবহার খুব ভালো আপনারা যারা নিতে চান সবাই নিতে পারেন সমস্যা নাই ধন্যবাদ দার আজকে এত টাকা এত সুন্দর একটা প্রোডাক্ট দেওয়ার,Positive,Delivery;Price;Product Quality;Seller Service,,seller_service_positive;delivery_positive;price_positive;product_quality_positive,seller_service_positive#delivery_positive#price_positive#product_quality_positive
53629423777231,খুব সুন্দর কম টাকার ভেতর ভালো একটা ফোন,খুব সুন্দর টাকার ভেতর ভালো একটা ফোন,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
45898203277231,"এই মাত্র হতে পেলাম,,, যা ভাবছিলাম তার থেকে অনেক ভালো পেয়েছি,,ধন্যবাদ দারাজ,,",পেলাম ভাবছিলাম ভালো পেয়েছি ধন্যবাদ দারাজ,Positive,Product Quality,,product_quality_positive,product_quality_positive
52853577877231,অসাধারণ কাজ করছে অনেক ভালো প্রোডাক্ট,অসাধারণ কাজ করছে ভালো প্রোডাক্ট,Positive,Product Quality,,product_quality_positive,product_quality_positive
46467766177231,অনেক অনেক ভালো কোয়ালিটির এবং অনেক খন ধরে চার্জ টিকে,ভালো কোয়ালিটির খন ধরে চার্জ টিকে,Positive,Product Quality,,product_quality_positive,product_quality_positive
46400978177231,আলহামদুলিল্লাহ দাম অনুযায়ী প্রোডাক্ট এর মান অনেক ভালো,আলহামদুলিল্লাহ দাম অনুযায়ী প্রোডাক্ট এর মান ভালো,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
46411532577231,যেমনটা চেয়েছি   তেমনি পাইচি অনেক ভাল পন্ন ❤️❤️❤️❤️,যেমনটা চেয়েছি তেমনি পাইচি ভাল পন্ন,Positive,Product Quality,,product_quality_positive,product_quality_positive
54324365177231,চার্জ ওঠে না। নষ্ট প্রোডাক্ট দিছে।,চার্জ ওঠে নষ্ট প্রোডাক্ট দিছে,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
46072611277231,"চার্জ, সাউন্ড কোয়ালিটি ও দাম একদম ঠিক আছে৷ ব্যবহার করে মজা পাচ্ছি,",চার্জ সাউন্ড কোয়ালিটি ও দাম একদম ঠিক আছে৷ ব্যবহার মজা পাচ্ছি,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
46294872477231,আলহামদুলিল্লাহ সাউন্ড কোয়ালিটি ও চার্জ যথেষ্ট ভালো,আলহামদুলিল্লাহ সাউন্ড কোয়ালিটি ও চার্জ যথেষ্ট ভালো,Positive,Product Quality,,product_quality_positive,product_quality_positive
46005871777231,"অসাধারণ ভালো একটা জিনিস, ডেলিভারি ম্যানকে ধন্যবাদ।। ঠিক সময়ে পাইছি",অসাধারণ ভালো একটা জিনিস ডেলিভারি ম্যানকে ধন্যবাদ ঠিক সময়ে পাইছি,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
44378982877231,"আমি প্রথমে একটি অর্ডার করছিলাম এবং খুবই ভালো ফলাফল পেয়েছি। আমার বন্ধুরা আমারটা দেখে এই জিনিসটার প্রতি আকর্ষিত হয় এবং আমাকে টাকা দেয় অর্ডার করার জন্য এবং আমি দুইটা অর্ডার করেছি, ডেলিভারি তারিখের একদিন আগে হাতে পেয়েছি।ডেলিভারি ম্যান এর আচরণ খুবই বন্ধুত্বপূর্ণ। দারাজকে ধন্যবাদ এবং যিনি এটা সেল করেছেন তাকেও অনেক অনেক ধন্যবাদ।🥰🥰 সবশেষে একটাই কথা অসাধারণ জিনিসটা। 🫶🫶",আমি প্রথমে অর্ডার করছিলাম খুবই ভালো ফলাফল পেয়েছি বন্ধুরা আমারটা দেখে জিনিসটার আকর্ষিত হয় টাকা দেয় অর্ডার করার আমি দুইটা অর্ডার করেছি ডেলিভারি তারিখের একদিন আগে হাতে পেয়েছি ডেলিভারি ম্যান এর আচরণ খুবই বন্ধুত্বপূর্ণ দারাজকে ধন্যবাদ এটা সেল করেছেন তাকেও ধন্যবাদ সবশেষে একটাই কথা অসাধারণ জিনিসটা,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
44475729477231,দারাজ এবং সেলারকে অসংখ্য ধন্যবাদ সুন্দর একটি মনের মত প্রডাক্ট পাঠিয়ে দেওয়ার জন্য আমি যেমনটি চেয়েছি তেমনটি পেয়েছি।সব কিছু ঠিক ভাবে পেয়েছি আপনাদের আবারো ধন্যবাদ।,দারাজ সেলারকে অসংখ্য ধন্যবাদ সুন্দর মনের প্রডাক্ট পাঠিয়ে দেওয়ার আমি যেমনটি চেয়েছি তেমনটি পেয়েছি ঠিক ভাবে পেয়েছি আপনাদের আবারো ধন্যবাদ,Positive,Product Quality,,product_quality_positive,product_quality_positive
44364819477231,"আলহামদুলিল্লাহ। আমি এর আগে একটা নিয়েছিলাম অনেক ভালো হইছে, কিন্তু গ্রামে যাওয়ার পর আমার বোনের ছেলে সেটা নিয়ে গেছে। তাই ঢাকা এসেই আরেকটা অডার দেই। ভালো না হলে কি আরেকটা অডার দেই। তবে এবার ডেলিভারি অনেক তারাতাড়ি পাইছি। আপনারা নিশ্চিন্তে নিতে পারেন।",আলহামদুলিল্লাহ আমি এর আগে একটা নিয়েছিলাম ভালো হইছে গ্রামে যাওয়ার বোনের ছেলে সেটা নিয়ে তাই ঢাকা এসেই আরেকটা অডার দেই ভালো আরেকটা অডার দেই এবার ডেলিভারি তারাতাড়ি পাইছি আপনারা নিশ্চিন্তে নিতে পারেন,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
44349692277231,যতটা আশা করছি ততটা ভালো না।আশা করছি অর্জিনালটা পাবো বাট সেলার আমাকে কপি টা দিছে। এর আগে আমি এ মডেলের একটা ব্যবহার করছিলাম।আগেরটার তুলনায় এ টা অনেক হালকা ও সাউন্ড অনেক কম।বাট সে আশায় আমি ২ টা ওয়াডার করছিলাম।অবশেষ এ আমি পণ্য টা নিয়ে ঠকে গেলাম।,যতটা আশা করছি ততটা ভালো আশা করছি অর্জিনালটা পাবো বাট সেলার কপি টা দিছে এর আগে আমি এ মডেলের একটা ব্যবহার করছিলাম আগেরটার তুলনায় এ টা হালকা ও সাউন্ড বাট আশায় আমি ২ টা ওয়াডার করছিলাম অবশেষ এ আমি পণ্য টা নিয়ে ঠকে গেলাম,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
46406616577231,১৫ দিন ব্যবহারের পরে রিভিউ দিছি অনেক ভালো পণ্যটা,১৫ দিন ব্যবহারের রিভিউ দিছি ভালো পণ্যটা,Positive,Product Quality,,product_quality_positive,product_quality_positive
39713681777231,অনেক ভালো ছেলের সেলার ভাইয়ের ব্যবহার অনেক ভালো প্রোডাক্ট নিতে পারেন ধন্যবাদ,ভালো ছেলের সেলার ভাইয়ের ব্যবহার ভালো প্রোডাক্ট নিতে পারেন ধন্যবাদ,Positive,Product Quality;Seller Service,,seller_service_positive;product_quality_positive,seller_service_positive#product_quality_positive
44215534277231,সাউন্ড খুব একটা বেশি না।ফোনে কথা বলতে পারবেন তবে একটু জোড়ে কথা বলতে হবে। প্রাইজ অনুযায়ী এটা এভারেজ।তবে কান থেকে খুলে যায় বার বার।এই সমস্যা শুধু আমার হচ্ছে মনে হয়।,সাউন্ড খুব একটা ফোনে কথা বলতে পারবেন জোড়ে কথা বলতে প্রাইজ অনুযায়ী এটা এভারেজ কান খুলে যায় সমস্যা শুধু মনে হয়,Neutral,Price;Product Quality,,price_neutral;product_quality_neutral,price_neutral#product_quality_neutral
43935379277231,"পন্যটি অরিজিনাল নয়, কপি, কারন একই পন্য, যারা দুকান থেকে নিয়েছে তাদেরটার তুলনায় ১০গুন চার্জ কম টিকে, না হয় সেকেন্ড হেন্ড পন্য। দারাজের উপর থেকে বিশ্বাস উঠে গেল। খু্বই বাজে চার্জ টিকে, রিটার্ন দিতে চাইলাম,কিন্তু সার্বারে ইরর দেখায়।রিটার্ন নেয় না।",পন্যটি অরিজিনাল নয় কপি কারন একই পন্য যারা দুকান নিয়েছে তাদেরটার তুলনায় ১০গুন চার্জ টিকে হয় সেকেন্ড হেন্ড পন্য দারাজের উপর বিশ্বাস উঠে খু্বই বাজে চার্জ টিকে রিটার্ন দিতে চাইলাম সার্বারে ইরর দেখায় রিটার্ন নেয়,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
44343260877231,আসসালামু আলাইকুম প্রথমেই ডেলিভারি বয় কে ধন্যবাদ জানাই উনার ব্যবহার ও সার্ভিস খুবই ভালো এম টেন প্রোডাক্টে আমি এর আগেও নিয়েছি খুবই ভালো হয়েছে এবারও নিরাশ করে নাই ধন্যবাদ,আসসালামু আলাইকুম প্রথমেই ডেলিভারি বয় ধন্যবাদ জানাই উনার ব্যবহার ও সার্ভিস খুবই ভালো এম টেন প্রোডাক্টে আমি এর আগেও নিয়েছি খুবই ভালো হয়েছে এবারও নিরাশ নাই ধন্যবাদ,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
44324446377231,"আমি একমাস যাবত এটা ব্যবহার করছি। এখনো তেমন কোনো সমস্যা পাইনি। আমার হাত থেকে কয়েকবার পড়ে গেছে, পড়ে যাওয়া সত্ত্বেও এখনো চলছে। আর সাউন্ডটা 
ভালো।",আমি একমাস যাবত এটা ব্যবহার করছি এখনো সমস্যা পাইনি হাত কয়েকবার পড়ে পড়ে যাওয়া সত্ত্বেও এখনো চলছে সাউন্ডটা ভালো,Positive,Product Quality,,product_quality_positive,product_quality_positive
53977446877231,ভালোই চলে ধন্যবাদ দারাজ কে,ভালোই চলে ধন্যবাদ দারাজ,Positive,Product Quality,,product_quality_positive,product_quality_positive
45230978977231,"অনেক ভালো একটা প্রডাক্ট, চার্জ ও অনেক সময় থাকে, ডেলিভারি ম্যান অনেক ভালো।",ভালো একটা প্রডাক্ট চার্জ ও সময় ডেলিভারি ম্যান ভালো,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
47584531477231,ভাই আপনার প্রোডাক্ট এর মান একদম ভালো নয় দেখতে অরজিনাল হলেও ভিতরে মাল একদম ডুবলিকেট আমি আপনার কাছ থেকে আগে একবার একই পণ্য নিয়েছিলাম সেটা একদম অরিজিনাল ছিল কিন্তু এবারের অন্য একদম ডুব্লিকেট । দুইটি প্রোডাক্টের সাউন্ড এর মধ্যেও পার্থক্য রয়েছে ডুবলিকেট এর মধ্যেএকদম কম সাউন্ড । আশা করি ভবিষ্যতে আপনার প্রোডাক্টের মান উন্নত করবেন🙏🙏🙏,ভাই আপনার প্রোডাক্ট এর মান একদম ভালো নয় দেখতে অরজিনাল হলেও ভিতরে মাল একদম ডুবলিকেট আমি আপনার কাছ আগে একবার একই পণ্য নিয়েছিলাম সেটা একদম অরিজিনাল এবারের একদম ডুব্লিকেট দুইটি প্রোডাক্টের সাউন্ড এর মধ্যেও পার্থক্য রয়েছে ডুবলিকেট এর মধ্যেএকদম সাউন্ড আশা করি ভবিষ্যতে আপনার প্রোডাক্টের মান উন্নত করবেন,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
45986250877231,এই ফটোটা অনেক ভালো পাইছি যেরকম আশা করেছি সেরকমই পাইছি,ফটোটা ভালো পাইছি যেরকম আশা করেছি সেরকমই পাইছি,Positive,Product Quality,,product_quality_positive,product_quality_positive
46266313277231,খুব ভালো পূন্য  ডেলিভারী ম্যানের ব্যবহার ভালো,খুব ভালো পূন্য ডেলিভারী ম্যানের ব্যবহার ভালো,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
44105814277231,"১০০% সঠিক প্রোডাক্ট পেয়েছি, প্রাইস অনুযায়ী ইয়ার বাড গুলোর সাউন্ড কোয়ালিটি ও ব্যাটারি ব্যাকঅাপ বেশ ভালো। প্যাকেজিং ভালো ছিল এবং দ্রুত ডেলিভারী পেয়েছি। সেলারকে এবং দারাজকে অসংখ্য ধন্যবাদ।",১০০ সঠিক প্রোডাক্ট পেয়েছি প্রাইস অনুযায়ী ইয়ার বাড গুলোর সাউন্ড কোয়ালিটি ও ব্যাটারি ব্যাকঅাপ বেশ ভালো প্যাকেজিং ভালো দ্রুত ডেলিভারী পেয়েছি সেলারকে দারাজকে অসংখ্য ধন্যবাদ,Positive,Delivery;Packaging;Price;Product Quality,,delivery_positive;packaging_positive;price_positive;product_quality_positive,delivery_positive#packaging_positive#price_positive#product_quality_positive
44035898777231,"২:৩০ থেকে ৩ ঘন্টা চার্য থাকে আর বক্সের ১০০% চার্য করে নিলে কয়েক বার চার্য করা যাবে আশা করা যায়,, এতো কম বাজেটে সাউন্ড কোয়ালিটি ও ভালো দেখা যাচ্ছে,,  ডেলিভারি ম্যান ও খুব আন্তরিক ছিলেন 🥰🥰",২ ৩০ ৩ ঘন্টা চার্য বক্সের ১০০ চার্য নিলে কয়েক চার্য যাবে আশা যায় এতো বাজেটে সাউন্ড কোয়ালিটি ও ভালো দেখা যাচ্ছে ডেলিভারি ম্যান ও খুব আন্তরিক ছিলেন,Positive,Delivery;Price;Product Quality,,delivery_positive;price_positive;product_quality_positive,delivery_positive#price_positive#product_quality_positive
44763219477231,"প্রোডাক্টও অনুযায়ী দামটা অনেক কম কোয়ালিটি অনেক ভালো সবাই নিতে পারবেন,,, 👍👍👍👍",প্রোডাক্টও অনুযায়ী দামটা কোয়ালিটি ভালো সবাই নিতে পারবেন,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
45059804977231,আমি নিয়েছি মোটামুটি ভালো নিতে পারেন আজকে ১০ দিন ব্যবহার করার পর রিপোর্ট দিলাম।,আমি নিয়েছি মোটামুটি ভালো নিতে পারেন আজকে ১০ দিন ব্যবহার করার রিপোর্ট দিলাম,Neutral,Product Quality,,product_quality_neutral,product_quality_neutral
45418395777231,"যেমন চেয়ে ছিলাম ঠিক তেমনটাই পেয়েছি 
আপনার চাইলে নিতে পারেন",চেয়ে ছিলাম ঠিক তেমনটাই পেয়েছি আপনার চাইলে নিতে পারেন,Positive,Product Quality,,product_quality_positive,product_quality_positive
47516078077231,"ভালোই চার্জের দিক থেকে।
 প্রথম প্রথম তো ভালো লাগলো.. 
কিন্তু গানের বেজ হচ্ছে  না।
অটোটিউন বেশি।
যারা অটোটিউন পছন্দ করে তাদের জন্য ভালো।
পার্সোনাল রেটিং ৮/১০",ভালোই চার্জের দিক প্রথম প্রথম তো ভালো লাগলো গানের বেজ অটোটিউন যারা অটোটিউন পছন্দ ভালো পার্সোনাল রেটিং ৮ ১০,Positive,Product Quality,,product_quality_positive,product_quality_positive
43829462677231,দাম অনুযায়ী অনেক ভালো।। ডেলিভারি ও তাড়াতাড়ি পেয়েছি।  সাওন্ড কোয়ালিটি ও ভালো দাম অনুযায়ী। কেউ চাইলে নিতে পারেন।,দাম অনুযায়ী ভালো ডেলিভারি ও তাড়াতাড়ি পেয়েছি সাওন্ড কোয়ালিটি ও ভালো দাম অনুযায়ী কেউ চাইলে নিতে পারেন,Positive,Delivery;Price;Product Quality,,delivery_positive;price_positive;product_quality_positive,delivery_positive#price_positive#product_quality_positive
43831800477231,আলহামদুলিল্লাহ চার্জ ভালো সাউন্ড সিস্টেম ভালো মাইক্রোফোন এর কথা বলতে গেলে সমস্যা হচ্ছে বাকি সবকিছুই ভালো,আলহামদুলিল্লাহ চার্জ ভালো সাউন্ড সিস্টেম ভালো মাইক্রোফোন এর কথা বলতে সমস্যা বাকি সবকিছুই ভালো,Positive,Product Quality,,product_quality_positive,product_quality_positive
43911651277231,"ভালো প্রোডাক্ট,,, 
সাজেস্ট করার মতো,,,
ডেলিভারি ভাইয়ার ব্যবহার অতুলনীয়,,, 
ধন্যবাদ সেলার, ডেলিভারি ভাই আর দারাজ বাংলাদেশকে,,,",ভালো প্রোডাক্ট সাজেস্ট করার ডেলিভারি ভাইয়ার ব্যবহার অতুলনীয় ধন্যবাদ সেলার ডেলিভারি ভাই দারাজ বাংলাদেশকে,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
43768850277231,৩ দিন পর পেলাম। ডেলিভারি ম্যানও আন্তরিক ছিল।আমার আগের টার থেকে দ্রুত পেয়েছি। প্রডাক্টটি ভালই।দ্বিতীয় বার অর্ডারে সন্তুষ্ট। ধন্যবাদ দারাজ।,৩ দিন পেলাম ডেলিভারি ম্যানও আন্তরিক আগের টার দ্রুত পেয়েছি প্রডাক্টটি ভালই দ্বিতীয় অর্ডারে সন্তুষ্ট ধন্যবাদ দারাজ,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
43915331277231,ভাল লেগেছে।লাইটিং গুলো সুন্দর।দাম হিসেবে ভালই লেগেছে।কম দামে ভালই পণ্য টা।বক্স টা বড় একটু।সব মিলে কিনতে পারেন সবাই।,ভাল লেগেছে লাইটিং গুলো সুন্দর দাম হিসেবে ভালই লেগেছে দামে ভালই পণ্য টা বক্স টা বড় মিলে কিনতে পারেন সবাই,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
