review_id,original_text,cleaned_text,language,rating,date,is_annotated,sentiment,aspects_str,issue_aspects_str,aspect_polarities_str,label,image_urls
52761192757018,"এয়ারবাড একদম নরমাল 
প্রথমে হয়তো ভালো দিছে  
এরপর নরমাল গুলা বিক্রি করছে 
এটা এক ধরনের প্রতারণা 🤬😡🤬",এয়ারবাড একদম নরমাল প্রথমে হয়তো ভালো দিছে এরপর নরমাল গুলা বিক্রি করছে এটা এক ধরনের প্রতারণা,bn,1,13 Mar 2025,False,,,,,,https://lzd-u.slatic.net/c3f6ef304d9d4a858b5b3af63c142fba_c4f473803fb04c0f9dbb544c9310bb7d.jpg
53507645957018,এক সপ্তা হলো অর্ডার করছি একদিন পরেই দিয়ে গেছে এক সপ্তাহ ধরে চালাইতেছি আলহামদুলিল্লাহ ভালো চলতেছে,এক সপ্তা হলো অর্ডার করছি একদিন পরেই দিয়ে এক সপ্তাহ ধরে চালাইতেছি আলহামদুলিল্লাহ ভালো চলতেছে,bn,5,20 May 2025,False,,,,,,
53238635457018,নষ্ট একটা প্রোডাক্ট দিছে। কাজ করে নাহ চার্জ এ দিলে ও চার্জ হয় নাহ। পুরা ফালতু একটা সেলার 😡😡,নষ্ট একটা প্রোডাক্ট দিছে কাজ নাহ চার্জ এ দিলে ও চার্জ হয় নাহ পুরা ফালতু একটা সেলার,bn,1,22 Apr 2025,False,,,,,,https://lzd-u.slatic.net/223336d6b2a24491a65edb63371b9ffd_b5bffadd851340e680fc9418f71fa753.jpg
52457960457018,খুবই বাজে ছিলো। একটা চলে এবং ১ টা চলে না। অনেক আশা করে অডার করেছিলাম। খুব খারাপ লাগলো বিষয় টা,খুবই বাজে ছিলো একটা চলে ১ টা চলে আশা অডার করেছিলাম খুব খারাপ লাগলো বিষয় টা,bn,1,18 Feb 2025,False,,,,,,https://lzd-u.slatic.net/92046dfb01394880b25eaf8684ca66f7_66076a6b4e2e4f2ab165f705e2df293e.jpg
53440517957018,"মোটামুটি ভালই,‌ তবে ভিতরে চুম্বকটা নেই এবং সাথে কভার  দেই নাই, বক্সের ভিতর ব্যাটারি নাই",মোটামুটি ভালই ভিতরে চুম্বকটা নেই কভার দেই নাই বক্সের ভিতর ব্যাটারি নাই,bn,2,08 May 2025,False,,,,,,https://lzd-u.slatic.net/5538fa15d11a46d3a38fbb15322ed5c9_c4b7775abd8249188119de30f50f4738.jpg
53021785557018,ফালতু জিনিস একদম একদিন ব্যবহার করতে পারি না নষ্ট হয়ে গেছে এসব ফালতু জিনিস কেউ নিবেন না,ফালতু জিনিস একদম একদিন ব্যবহার করতে পারি নষ্ট হয়ে এসব ফালতু জিনিস কেউ নিবেন,bn,5,21 Apr 2025,False,,,,,,
54679803957018,আলহামদুলিল্লাহ আমি নিয়েছি ৩ দিন হলো অনেক ভালো৷ যেমন দেখানো হয়েছে ঠিক তেমন এই পেয়েছি৷,আলহামদুলিল্লাহ আমি নিয়েছি ৩ দিন হলো ভালো৷ দেখানো হয়েছে ঠিক পেয়েছি৷,bn,5,12 Aug 2025,False,,,,,,
53224413157018,"প্রোডাক্ট টা অনেক ভালো চাইলে নিতে পারেন সবাই, চার্জ 3 ঘন্টা থাকে , সাউন্ড কোয়ালিটি অনেক ভালো 🔥😵",প্রোডাক্ট টা ভালো চাইলে নিতে পারেন সবাই চার্জ 3 ঘন্টা সাউন্ড কোয়ালিটি ভালো,bn,5,21 Apr 2025,False,,,,,,
54652080157018,"এত বাদ রে ভাই,,, চালাইয়া দেখি ডান কানরটা বাজে না
সবাইরে কইমু এরকম পণ্য কেউ নিবা না।",এত বাদ রে ভাই চালাইয়া দেখি ডান কানরটা বাজে সবাইরে কইমু এরকম পণ্য কেউ নিবা,bn,5,07 Aug 2025,False,,,,,,
53400512357018,আমি জেমন টা চেয়েছিলাম এনম টা পাই নাই  ছবি তে দেখাই এক রকম আর দেই অন্ন রকম 😭😭😭😭,আমি জেমন টা চেয়েছিলাম এনম টা পাই নাই ছবি তে দেখাই এক রকম দেই অন্ন রকম,bn,5,20 May 2025,False,,,,,,
52693346157018,প্রথমে ভালো সার্ভিস দিছে এক সপ্তাহ যাওয়ার পর ডান কানেরটা কানেকশন পায় না।,প্রথমে ভালো সার্ভিস দিছে এক সপ্তাহ যাওয়ার ডান কানেরটা কানেকশন পায়,bn,5,11 Mar 2025,False,,,,,,
53208744757018,"যেমন আশা করছি তেমন পাি নি,দুইটা এক সঙ্গে বাজে না,আলাদা আলাদা বাজাতে হয়",আশা করছি পাি নি দুইটা এক বাজে আলাদা আলাদা বাজাতে হয়,bn,5,20 Apr 2025,False,,,,,,
52478006357018,ইয়ার বার বক্স টা অনেক পাতলা তবে দাম অনুযায়ী ঠিকই আছে সবাই নিয়ে নিন,ইয়ার বক্স টা পাতলা দাম অনুযায়ী ঠিকই সবাই নিয়ে নিন,bn,5,20 Feb 2025,False,,,,,,
53194909857018,প্রাইজ অনুযায়ী প্রোডাক্টা ভালো। আমি ৫ দিন ইউজ করার পর রিভিউ দিলাম।,প্রাইজ অনুযায়ী প্রোডাক্টা ভালো আমি ৫ দিন ইউজ করার রিভিউ দিলাম,bn,5,23 Apr 2025,False,,,,,,
52464237257018,এক ধম বাজে একটার ছাউন ভালো একটার ছাউন এক দম কম চাইলে নিতে পারেন,এক ধম বাজে একটার ছাউন ভালো একটার ছাউন এক দম চাইলে নিতে পারেন,bn,5,19 Feb 2025,False,,,,,,
52477547257018,"আলহামদুলিল্লাহ প্রোডাক্ট টি অনেক ভালো, আপনারা চাইলে নিতে পারেন।",আলহামদুলিল্লাহ প্রোডাক্ট টি ভালো আপনারা চাইলে নিতে পারেন,bn,5,25 Feb 2025,False,,,,,,
53946156857018,আমি এই দোকান থেকে এটা নিয়ে মোট চারটা কিনলাম সবগুলোই ভাল ছিল |,আমি দোকান এটা নিয়ে মোট চারটা কিনলাম সবগুলোই ভাল,bn,5,19 Jun 2025,False,,,,,,
54783858557018,কেও নিবেন না।  সেই লেভেলের স্কেম হয়।  দেখছি একটা দিছে আর একটা,কেও নিবেন সেই লেভেলের স্কেম হয় দেখছি একটা দিছে একটা,bn,1,4 weeks ago,False,,,,,,https://lzd-u.slatic.net/04e52c99e7554daca3f6f567c830ff18_da4b3f8efe104c2a8360269109718802.jpg
52493975457018,"খুব ভালো,,, চার্জও থাকে বেশ ভালো৷৷ ,, অল্প দামে দারুণ জিনিস",খুব ভালো চার্জও বেশ ভালো৷৷ অল্প দামে দারুণ জিনিস,bn,5,22 Feb 2025,False,,,,,,
54580289157018,এই দামের মধ্যে এটা খুবই ভালো। আমার কাছে এটা খুব ভালো লেগেছে।,দামের মধ্যে এটা খুবই ভালো কাছে এটা খুব ভালো লেগেছে,bn,5,31 Jul 2025,False,,,,,,
54135810157018,"এক কানেরটা বাজে না এবং চার্য হয় না 
এরকম হইলে এভাবে কিনব",এক কানেরটা বাজে চার্য হয় এরকম হইলে এভাবে কিনব,bn,2,17 Jul 2025,False,,,,,,https://lzd-u.slatic.net/e9643aaf13a346edb08a881efc91f680_213b45466e414298898a92eb693e1e9a.jpg; https://lzd-u.slatic.net/e9643aaf13a346edb08a881efc91f680_0817d905d92740c99345524fc6f26a74.jpg; https://lzd-u.slatic.net/e9643aaf13a346edb08a881efc91f680_da0bb7ed55f746a59de5d594c061d6ad.jpg
54164874357018,নাম অনুযায়ী ভালো কিন্তু এর চেয়ে এমপি তিন হাজার গুণ ভালো,নাম অনুযায়ী ভালো এর চেয়ে এমপি তিন হাজার গুণ ভালো,bn,2,17 Jul 2025,False,,,,,,https://lzd-u.slatic.net/e9643aaf13a346edb08a881efc91f680_cb22c29c0beb4b4b9e8c6189d579f5c2.jpg; https://lzd-u.slatic.net/e9643aaf13a346edb08a881efc91f680_d9fb3b0b90b5426a9b355d3851559076.jpg; https://lzd-u.slatic.net/e9643aaf13a346edb08a881efc91f680_f5e875515b6f4fcd98c9acf0c001dab7.jpg
53371559657018,"ভালো না দেখা একটা দিছে আরেকটা 🙂🚫
আমার একদম পছন্দহয়নি",ভালো দেখা একটা দিছে আরেকটা একদম পছন্দহয়নি,bn,1,05 May 2025,False,,,,,,https://lzd-u.slatic.net/28194c38091642dfb03c972a6b2c4615_a07b8d056b374271b3986a122d1fec08.jpg; https://lzd-u.slatic.net/28194c38091642dfb03c972a6b2c4615_b4c4fa0c63084c7f957afad41c59aac9.jpg
53972640257018,একটুও পচ্ছন্দ হয়নি একটাই হচ্ছে  আরেকটাই হচ্ছে নাএকদম বাজে,একটুও পচ্ছন্দ হয়নি একটাই আরেকটাই নাএকদম বাজে,bn,5,21 Jun 2025,False,,,,,,
53018366757018,পন্যাটা ভালো চাইলে সবাই নিতে পারেন। এরকম দামে এটাই বেস্ট।,পন্যাটা ভালো চাইলে সবাই নিতে পারেন এরকম দামে এটাই বেস্ট,bn,4,21 Apr 2025,False,,,,,,
54970781057018,ভাই একদম ফালতু কেও নিয়েন না। একটা কাজ করে একটা করে না,ভাই একদম ফালতু কেও নিয়েন একটা কাজ একটা,bn,1,2 weeks ago,False,,,,,,https://lzd-u.slatic.net/17aaf6ee3ada4886942061c96d697933_dc3a65d0d5c948a68609854fed5eda3e.jpg
52439060057018,"ইয়ার বাট অনেক ভাল । পাইছি 

যত দাম তার চেয়ে ভালো মানের পাইছি 

সাউন্ড কোয়ালিটি অনেক সুন্দর, বেজ অনেক ভালো দেয়।
অরজিনাল প্রোডাক্ট পাইছি 

আপনারা সবাই নিতে পারেন 

 ধন্যবাদ ✅",ইয়ার বাট ভাল পাইছি যত দাম চেয়ে ভালো মানের পাইছি সাউন্ড কোয়ালিটি সুন্দর বেজ ভালো দেয় অরজিনাল প্রোডাক্ট পাইছি আপনারা সবাই নিতে পারেন ধন্যবাদ,bn,5,17 Feb 2025,False,,,,,,
53225226057018,একদম বাজে দেখছিলাম অ্যাপেলের দিয়ে দিছে বাজে একটা,একদম বাজে দেখছিলাম অ্যাপেলের দিয়ে দিছে বাজে একটা,bn,5,14 May 2025,False,,,,,,
53180296757018,"মোটা মোটি,অতো ভালো না ,২৮০টা পণ্য আর কি ভালো হবে😁",মোটা মোটি অতো ভালো ২৮০টা পণ্য ভালো,bn,5,18 Apr 2025,False,,,,,,
52694288357018,প্রোডাক্টেটি অনেক ভালো কেউ নিতে চাইলে নিতে পারেন,প্রোডাক্টেটি ভালো কেউ নিতে চাইলে নিতে পারেন,bn,4,11 Mar 2025,False,,,,,,
53558453057018,যেমনটা দেখাইছে তেমনটা পায়নি একদমই না একদম খারাপ,যেমনটা দেখাইছে তেমনটা পায়নি একদমই একদম খারাপ,bn,5,29 May 2025,False,,,,,,
53878528457018,অনেক ভালো একটি প্রোডাক্ট চাইলে আপনারাও নিতে পারেন,ভালো প্রোডাক্ট চাইলে আপনারাও নিতে পারেন,bn,5,09 Jul 2025,False,,,,,,
52606877157018,"মোটামুটি কথা বলা যায় না, অনেক সমস্যা বাকি সব ওকে",মোটামুটি কথা বলা যায় সমস্যা বাকি ওকে,bn,5,05 Mar 2025,False,,,,,,
52465908057018,"প্রোডাক্ট টি অনেক ভালো।
প্রোডাক্ট টি অনেক ভালো",প্রোডাক্ট টি ভালো প্রোডাক্ট টি ভালো,bn,5,03 Mar 2025,False,,,,,,
53389549657018,জিনিস ভালো তবে চার্জ কেমন থাকে এটাই দেখার বিষয়,জিনিস ভালো চার্জ কেমন এটাই দেখার বিষয়,bn,5,07 May 2025,False,,,,,,
53062913457018,হেডফোন টা অনেক ভালো ছিলো সাউন্ডটাও সুন্দর ছিল🥰,হেডফোন টা ভালো ছিলো সাউন্ডটাও সুন্দর,bn,5,10 Apr 2025,False,,,,,,
52788237457018,"পুরা টাকাটাই লস 
ডান সাইটে প্রচচুর শব্দ হচ্ছে।",পুরা টাকাটাই লস ডান সাইটে প্রচচুর শব্দ,bn,5,16 Mar 2025,False,,,,,,
52407253157018,যেমন টা আসা করেছি তার থেকে অনেক ভালো পেয়েছি,টা আসা করেছি ভালো পেয়েছি,bn,5,14 Feb 2025,False,,,,,,
52412504157018,ফালতু ভুয়া খুবি বাজে লোকাল সাউন্ড কোয়ালিটি,ফালতু ভুয়া খুবি বাজে লোকাল সাউন্ড কোয়ালিটি,bn,5,11 Mar 2025,False,,,,,,
52457269857018,কোয়ালিটি গুড আপনারা নিতে পারেন ধন্যবাদ,কোয়ালিটি গুড আপনারা নিতে পারেন ধন্যবাদ,bn,5,24 Feb 2025,False,,,,,,
54732822657018,সবই ঠিক আছে কিন্তু চার্জ অনেক কম টিকে,সবই ঠিক চার্জ টিকে,bn,5,13 Aug 2025,False,,,,,,
52480382857018,৩ ঘন্টা চার্জ ঠিকে নিলে নিতে পারেন,৩ ঘন্টা চার্জ ঠিকে নিলে নিতে পারেন,bn,5,21 Feb 2025,False,,,,,,
52609965257018,কোয়ালিটি অনেক সুন্দর দাম অনুযায়ী,কোয়ালিটি সুন্দর দাম অনুযায়ী,bn,5,22 Mar 2025,False,,,,,,
52435311757018,যতটা ভালো মনে করছি ততটা ভালো না,যতটা ভালো মনে করছি ততটা ভালো,bn,1,17 Feb 2025,False,,,,,,https://lzd-u.slatic.net/e6eab015ba764eccbd963446253f9e58_6fde964a770e49569d4b4b111a82240d.jpg
52458136757018,অনেক বাজে জিনিস। কেউ নিয়েন না,বাজে জিনিস কেউ নিয়েন,bn,5,21 Feb 2025,False,,,,,,
53324306757018,"দাম অনুসারে খারাপ না,, চলে",দাম অনুসারে খারাপ চলে,bn,4,30 Apr 2025,False,,,,,,
52707706057018,ভালো না ফোনে কথা বলা যায় না,ভালো ফোনে কথা বলা যায়,bn,5,29 Mar 2025,False,,,,,,
52650145457018,অনেক ভালো একটা পটাক এটা,ভালো একটা পটাক এটা,bn,5,07 Mar 2025,False,,,,,,
52531033857018,মোটা মুটি ওতটা।ভালো না,মোটা মুটি ওতটা ভালো,bn,5,20 Mar 2025,False,,,,,,
52499536857018,নষ্ট হয়ে গেছে ২ দিনে,নষ্ট হয়ে ২ দিনে,bn,5,02 Mar 2025,False,,,,,,
52404863157018,প্রোডাক্টটা ভালো আছে চাইলে নিতে পারেন।,প্রোডাক্টটা ভালো চাইলে নিতে পারেন,bn,3,10 Mar 2025,False,,,,,,
52373941157018,যেরকম আশা করছিলাম।সেরকম না,যেরকম আশা করছিলাম সেরকম,bn,3,11 Feb 2025,False,,,,,,
52379732457018,"আমারটা ডান কানে বেশি শব্দ করে আর বাম কানেরটা শব্দ কম করে,সেলার ভাই সমাধান দেন প্লিজ...!",আমারটা ডান কানে শব্দ বাম কানেরটা শব্দ সেলার ভাই সমাধান দেন প্লিজ,bn,1,11 Feb 2025,False,,,,,,
52487119557018,"খুবই বাজে একটা প্রোডাক্ট। একটা কাজ করছে, অন্যটা কাজ করে না। এমন সার্ভিস আশা করি নি",খুবই বাজে একটা প্রোডাক্ট একটা কাজ করছে অন্যটা কাজ সার্ভিস আশা করি নি,bn,1,20 Feb 2025,False,,,,,,
52643126557018,একদম বাজে প্রডাক্ট কেও নিবেন না,একদম বাজে প্রডাক্ট কেও নিবেন,bn,1,10 Mar 2025,False,,,,,,
46331234571076,"খুবই ভালো প্রিমিয়াম কোয়ালিটির প্রোডাক্ট, সাউন্ড কোয়ালিটি দারুন। ১৩ তারিখ দুপুরে অর্ডার দিয়ে ১৫ তারিখ দুপুরেই প্রোডাক্ট হাতে পেয়ে গেছি, সেলার এবং দারাজ টীমের রেসপন্স খুব ভালো পেয়েছি তবে ডেলিভারি ম্যানের সার্ভিস খারাপ, ভেলিভারি ম্যানের বাসা পর্যন্ত আসতে কষ্ট হয়।",খুবই ভালো প্রিমিয়াম কোয়ালিটির প্রোডাক্ট সাউন্ড কোয়ালিটি দারুন ১৩ তারিখ দুপুরে অর্ডার দিয়ে ১৫ তারিখ দুপুরেই প্রোডাক্ট হাতে পেয়ে গেছি সেলার দারাজ টীমের রেসপন্স খুব ভালো পেয়েছি ডেলিভারি ম্যানের সার্ভিস খারাপ ভেলিভারি ম্যানের বাসা পর্যন্ত আসতে কষ্ট হয়,bn,4,15 Mar 2024,False,,,,,,https://sg-test-11.slatic.net/other/roc/e24926ace3191528da8a978d263dbad8.jpg; https://sg-test-11.slatic.net/other/roc/35f78e6abac4255d3da2615687b52659.jpg; https://sg-test-11.slatic.net/other/roc/44784de2c79e202c4a5d663dd909a3f3.jpg; https://sg-test-11.slatic.net/other/roc/79cf62d3eb7f7af2389c7f8fe98537e8.jpg; https://sg-test-11.slatic.net/other/roc/7d850899209b7b4953307460908ef5a0.jpg; https://sg-test-11.slatic.net/other/roc/d7aea18e4bd11346b630e45125b06c83.jpg
46734205771076,"সাউন্ড কোয়ালিটি তেমন ভালো না😐
প্রাইজ হিসেবে যথেষ্ট ভালো! 😊💖",সাউন্ড কোয়ালিটি ভালো প্রাইজ হিসেবে যথেষ্ট ভালো,bn,5,01 Apr 2024,False,,,,,,https://sg-test-11.slatic.net/other/roc/df6326948ae30825227fd8f2a5c40c62.jpg
49565098571076,"দাম অনুযায়ী খুবই ভালো। 
আপনারা চাইলে নিতে পারেন।৷  চার্জ ব্যাকআপও ভালো দেয়। এক চার্জে তিনদিনের মত চলে দাম অনুযায়ী খুবই ভালো। আমি যেমনটা চেয়েছিলাম তেমনটাই পেয়েছি তিন দিনের মধ্যে হাতে পেয়েছি।",দাম অনুযায়ী খুবই ভালো আপনারা চাইলে নিতে পারেন ৷ চার্জ ব্যাকআপও ভালো দেয় এক চার্জে তিনদিনের চলে দাম অনুযায়ী খুবই ভালো আমি যেমনটা চেয়েছিলাম তেমনটাই পেয়েছি তিন দিনের মধ্যে হাতে পেয়েছি,bn,5,24 Aug 2024,False,,,,,,https://lzd-u.slatic.net/cf59d46649fc47c1bdec5920648bc0e7_c24eaff21fbd43d0b4179004d0f287e3.jpg; https://lzd-u.slatic.net/acaa753a716744f8850801303b33ad5f_559f76c6635f48d9b8e96024b5b30209.jpg; https://lzd-u.slatic.net/cf59d46649fc47c1bdec5920648bc0e7_846c109efd1245c8a0fd910336ed77ba.jpg; https://lzd-u.slatic.net/cf59d46649fc47c1bdec5920648bc0e7_9cf118b717764ca7b407a24a7d024ef8.jpg; https://lzd-u.slatic.net/cf59d46649fc47c1bdec5920648bc0e7_5d8e09386c294276a986c676906a2033.jpg; https://lzd-u.slatic.net/cf59d46649fc47c1bdec5920648bc0e7_a50a0e383a3f4745a1012ab60d0d08fd.jpg
49465781171076,"ইউজ করে তিনদিন পর। রিভিউ দিচ্ছি, ফাস্টে একটা কথা বলব ধন্যবাদ সেইলর।🥰

আলহামদুলিল্লাহ যেমনটা চেয়েছি তেমনটাই পেয়েছি খুব ভালো একটা প্রোডাক্ট নিঃসন্দেহে চোখ বুঝে যে কেউ নিতে পারেন সাউন্ড কোয়ালিটি চার্জ ব্যাকআপ  প্রাইস অনুযায়ী ঠিকঠাক  আছে, আমার কাছে মনে হয়ছে
 ধন্যবাদ দারাজ",ইউজ তিনদিন রিভিউ দিচ্ছি ফাস্টে একটা কথা বলব ধন্যবাদ সেইলর আলহামদুলিল্লাহ যেমনটা চেয়েছি তেমনটাই পেয়েছি খুব ভালো একটা প্রোডাক্ট নিঃসন্দেহে চোখ বুঝে যে কেউ নিতে পারেন সাউন্ড কোয়ালিটি চার্জ ব্যাকআপ প্রাইস অনুযায়ী ঠিকঠাক কাছে মনে হয়ছে ধন্যবাদ দারাজ,bn,5,19 Aug 2024,False,,,,,,https://lzd-u.slatic.net/1b0b80a2179140adbf1c0d974752bfc9_abba47fe9ab142c097614f08a0b09279.jpg; https://lzd-u.slatic.net/1b0b80a2179140adbf1c0d974752bfc9_895ea8c221454ca8abf30b6776a98b31.jpg; https://lzd-u.slatic.net/1b0b80a2179140adbf1c0d974752bfc9_503bb898a1864c1abb03ecabec4b8861.jpg; https://lzd-u.slatic.net/1b0b80a2179140adbf1c0d974752bfc9_859261ccb1fd42d7982ceaf9a2b0f82e.jpg
49457531071076,ভাই এই দামের তুলনায় অনেক ভালো পেয়েছি ভাই। আমি কালকে এটা অনলাইনে সার্চ দিয়েছিলাম চার পাঁচ হাজার টাকা দেখাইছে। কিন্তু দারাজ থেকে এরকম পণ্য পাবো আমি আশা করিনি।,ভাই দামের তুলনায় ভালো পেয়েছি ভাই আমি কালকে এটা অনলাইনে সার্চ দিয়েছিলাম চার পাঁচ হাজার টাকা দেখাইছে দারাজ এরকম পণ্য পাবো আমি আশা করিনি,bn,5,16 Aug 2024,False,,,,,,https://lzd-u.slatic.net/3b4c8ee997a04a96a17ea9a9bdd6977a_12e441380e214529b658a16bde3fcbdb.jpg; https://lzd-u.slatic.net/3b4c8ee997a04a96a17ea9a9bdd6977a_36ab8c5f01eb4ec58ade69dc98430d4a.jpg
49383997771076,আলহামদুলিল্লাহ প্রোডাক্ট কোয়ালিটি অনেক ভালো & সাউন্ড কড়া ❤️ ডেলিভারি ভাইটা অনেক ভালো। প্রোডাক্ট রেটিং ১০/৯ ডেলিভারি ভাই ১০/১০০ ❤️,আলহামদুলিল্লাহ প্রোডাক্ট কোয়ালিটি ভালো সাউন্ড কড়া ডেলিভারি ভাইটা ভালো প্রোডাক্ট রেটিং ১০ ৯ ডেলিভারি ভাই ১০ ১০০,bn,5,12 Aug 2024,False,,,,,,https://lzd-u.slatic.net/b3332e39349443dcbeefed5d082c3ba6_879c1bf8735f48d19c0f7fb20f387e7c.jpg; https://lzd-u.slatic.net/b3332e39349443dcbeefed5d082c3ba6_84226c08c88549dea56e5a488b313594.jpg
43978261171076,"প্রথমত এটা অনলাইন ক্লাস করার জন্য নিয়েছিলাম।

কেমন হবে এটা বুঝতে পারতেছিলাম না ডেলিভারি যখন পাইলাম এবং দুই তিন দিন ইউজ করলাম আলহামদুলিল্লাহ অনেক ভালো।

আমি একবার চার্জ করে ৫ ঘন্টা মত ক্লাস করেছি তারপরেও ৫০ পার্সেন্ট ছিল এবং আবার যখন কাভারে ভরে রেখেছি আবার পরে দেখতেছি ৮০ পার্সেন্ট হয়ে গেছে



এক কথায় মনের মতন পেয়েছি।",প্রথমত এটা অনলাইন ক্লাস করার নিয়েছিলাম কেমন এটা বুঝতে পারতেছিলাম ডেলিভারি পাইলাম দুই তিন দিন ইউজ করলাম আলহামদুলিল্লাহ ভালো আমি একবার চার্জ ৫ ঘন্টা ক্লাস করেছি তারপরেও ৫০ পার্সেন্ট কাভারে ভরে রেখেছি দেখতেছি ৮০ পার্সেন্ট হয়ে এক কথায় মনের মতন পেয়েছি,bn,5,13 Dec 2023,False,,,,,,https://sg-test-11.slatic.net/other/roc/6c5e323422654fcf86f440ffb75b2cf5.jpg; https://sg-test-11.slatic.net/other/roc/fbca475ea90c1539cedaec1646076baf.jpg; https://sg-test-11.slatic.net/other/roc/743a3cf2654921f10133c970ab34c394.jpg; https://sg-test-11.slatic.net/other/roc/8099c060936a672018c27197fe92289b.jpg; https://sg-test-11.slatic.net/other/roc/b5e2d629b448456ce7f6773ecaf284bb.jpg
43848475371076,"দাম অনুযায়ী অনেক সুন্দর একটা প্রোর্ডাক্ট সাউন্ড কোয়ালিটি ও অবিশ্বাস্য ধন্যবাদ জানাই সেলার ভাইয়াকে এতো সুন্দর একটা প্রোর্ডাক্ট দেওয়ার জন্য 🥰 কিন্তু ব্লুটুথ এ কোনো চার্য ছিল না।
ধন্যবাদ দারাজকে ডেলিভারি টা দেওয়ার জন্য 🥰🥰",দাম অনুযায়ী সুন্দর একটা প্রোর্ডাক্ট সাউন্ড কোয়ালিটি ও অবিশ্বাস্য ধন্যবাদ জানাই সেলার ভাইয়াকে এতো সুন্দর একটা প্রোর্ডাক্ট দেওয়ার ব্লুটুথ এ চার্য ধন্যবাদ দারাজকে ডেলিভারি টা দেওয়ার,bn,5,08 Dec 2023,False,,,,,,https://sg-test-11.slatic.net/other/roc/8b79cbff5a73d974a71eef93c2db0310.jpg; https://sg-test-11.slatic.net/other/roc/a8c97216faf4c96f978141b03c776b7c.jpg; https://sg-test-11.slatic.net/other/roc/a4de3446fd55c23dfd35063be468aa01.jpg; https://sg-test-11.slatic.net/other/roc/5df01578d1bf496ad0ee419050cdfe1a.jpg; https://sg-test-11.slatic.net/other/roc/68216e33a4acaf6a9912be4202fabe80.jpg; https://sg-test-11.slatic.net/other/roc/8b79cbff5a73d974a71eef93c2db0310.jpg
43004048071076,"প্রথমেই ডেলিভারি,চারদিনে পাইছি,,জিনিসটা ভাই পুরাই আগুন ভাই,,একদম ইনটেক্ট ছিলো,,আনবক্স করে সেই মজা পাইছি,,সব কিছু আলাদা পেকেট করা ছিলো,,পুরাই আগুন,,বাডসটা খুবি পাতলা, পড়ে খুব ভালো লাগে,,দেখতে পুরা প্রিমিয়াম,,দেখে বোঝার উপায় নেই এটা আসল না নকল,,সাউন্ড কোয়ালিটি খুবি ভালো, তবে এ এনসি নাই যেটা বক্সে লিখা ছিলো,,এই দামে সেটা আশা করা বোকামি,,বেলেন্স সাউন্ড দেয়,,কেনার পড় থেকে শুধু ঘুমানোর সময় খুলছিলাম এছাড়া কানেই পড়া আছে,,আরো পাচটা বক্স ইয়ারফোন কিনছি অগুলো সব পড়ে আছে,,চার্জ বেকাপ খুব ভালো,,9/10...",প্রথমেই ডেলিভারি চারদিনে পাইছি জিনিসটা ভাই পুরাই আগুন ভাই একদম ইনটেক্ট ছিলো আনবক্স সেই মজা পাইছি আলাদা পেকেট ছিলো পুরাই আগুন বাডসটা খুবি পাতলা পড়ে খুব ভালো লাগে দেখতে পুরা প্রিমিয়াম দেখে বোঝার উপায় নেই এটা আসল নকল সাউন্ড কোয়ালিটি খুবি ভালো এ এনসি নাই যেটা বক্সে লিখা ছিলো দামে সেটা আশা বোকামি বেলেন্স সাউন্ড দেয় কেনার পড় শুধু ঘুমানোর সময় খুলছিলাম এছাড়া কানেই পড়া আরো পাচটা বক্স ইয়ারফোন কিনছি অগুলো পড়ে চার্জ বেকাপ খুব ভালো 9 10,bn,5,16 Nov 2023,False,,,,,,https://sg-test-11.slatic.net/other/roc/579d259ff82a8a223f3115e776535d5e.jpg; https://sg-test-11.slatic.net/other/roc/91b4b69b9ee618d07234fe6e42b3197e.jpg; https://sg-test-11.slatic.net/other/roc/e3f498005439a82c45938ab182e13873.jpg; https://sg-test-11.slatic.net/other/roc/e8332e13f3d1caaf734ad849663a00cb.jpg; https://sg-test-11.slatic.net/other/roc/793572c245e4dae1c57e21ab4dbb31bb.jpg; https://sg-test-11.slatic.net/other/roc/137ce1721fcaa7017e0f0d7c55bf1c7e.jpg
