id,review_id,original_text,cleaned_text,language
6800,54110587011282,"আমি তো এটা পাই নাই 
তাহলে রিবিউ কেন দেখাচ্ছে 😡😡😡",আমি তো এটা পাই নাই তাহলে রিবিউ কেন দেখাচ্ছে.,bn
6801,20311273611282,"১০০ টাকার ভাউচার ১০% দারাজ ভাউচার ও ১০% বিকাশ ক্যাশব্যাক দিয়ে ৮১ টাকায় পেয়েছি   😍 

ঈদের বন্ধের কারনে ডেলিভারি পেতে লেগেছে  ৫ দিন !",১০০ টাকার ভাউচার ১০ দারাজ ভাউচার ও ১০ বিকাশ ক্যাশব্যাক দিয়ে ৮১ টাকায় পেয়েছি ঈদের বন্ধের কারনে ডেলিভারি পেতে লেগেছে ৫ দিন !,bn
6802,19988233711282,"ভালোই হয়েছে।২৪ ঘন্টা পার হয়ে গেছে ইমেইল আসেনি তাই আমি দারাজের সাথে যোগাযোগ করি।তারা আমাকে বলে শুক্র,শনি ও অন্যান্য ছুটির দিন মেইলে কোড পাঠায় না।এখন ব্যবহার করে দেখি কেমন হয়।","ভালোই হয়েছে ২৪ ঘন্টা পার হয়ে গেছে ইমেইল আসেনি তাই আমি দারাজের সাথে যোগাযোগ করি তারা আমাকে বলে শুক্র,শনি ও অন্যান্য ছুটির দিন মেইলে কোড পাঠায় না এখন ব্যবহার করে দেখি কেমন হয়.",bn
6803,23577077511282,"খুঅই দ্রুত পেয়ে গিয়েছি । 

সবাই আমাদের দারায গ্রুপে জয়েন হবেন আশা করি 😊 এই গ্রুপে দারায সম্পর্কে অনেক কিছু জানতে পারবেন ইনশাআল্লাহ 😊😊

এখানে লিংক দেওয়া যাচ্ছে না। তাই আপ্নারা গ্রুপের নাম ফেসবুকে সার্চ করলেই পেয়ে যাবেন । 
গ্রুপের নাম - Daraz Fan Club & Voucher Buy and Sell. 

খুব শীঘ্রই আমাদের গ্রুপে একটি কন্টেস্ট হতে যাচ্ছে। সবার অংশগ্রহণ আশা করছি 😊",খুঅই দ্রুত পেয়ে গিয়েছি সবাই আমাদের দারায গ্রুপে জয়েন হবেন আশা করি এই গ্রুপে দারায সম্পর্কে অনেক কিছু জানতে পারবেন ইনশাআল্লাহ এখানে লিংক দেওয়া যাচ্ছে না তাই আপ্নারা গ্রুপের নাম ফেসবুকে সার্চ করলেই পেয়ে যাবেন গ্রুপের নাম - Daraz Fan Club Voucher Buy and Sell. খুব শীঘ্রই আমাদের গ্রুপে একটি কন্টেস্ট হতে যাচ্ছে সবার অংশগ্রহণ আশা করছি.,mix
6804,52293549111282,ভাই আজ এগারো দিন হয়েছে আমাদের ডেলিবাড়ি কবে দেবেন,ভাই আজ এগারো দিন হয়েছে আমাদের ডেলিবাড়ি কবে দেবেন.,bn
6805,31562148511282,গিফট কার্ড অর্ডার করেছি আজ দুদিন হয়ে গেল এখনো আমি গিফট কার্ড পাইনি,গিফট কার্ড অর্ডার করেছি আজ দুদিন হয়ে গেল এখনো আমি গিফট কার্ড পাইনি.,bn
6806,54584457211282,akdom baje 1 din er Kotha bole 10 din pore dise 😠,akdom baje 1 din er Kotha bole 10 din pore dise.,banglish
6807,49110098911282,আমি বক্স পেলাম না  ১০০ টাকা দিলাম অনেকদিন হয়ে গেল এখনো বক্স হাতে পেলাম না?,আমি বক্স পেলাম না ১০০ টাকা দিলাম অনেকদিন হয়ে গেল এখনো বক্স হাতে পেলাম না?,bn
6808,48730531411282,"এখানে দেখাচ্ছে ডেলিভারি করা হয়েছে, কিন্তু এখনো আমার গিফট পাইনি, এ কেমন ডেলিভারি।","এখানে দেখাচ্ছে ডেলিভারি করা হয়েছে, কিন্তু এখনো আমার গিফট পাইনি, এ কেমন ডেলিভারি.",bn
6809,52140516711282,"পন্যটা এখনও হাতে পাইনি
বিকাশে টাকা কেটে নিয়েছে।",পন্যটা এখনও হাতে পাইনি বিকাশে টাকা কেটে নিয়েছে.,bn
6810,51804577511282,ভাই টাকাটা রিটার্ন চাই  ভুলে অর্ডার করে ফেলেছি,ভাই টাকাটা রিটার্ন চাই ভুলে অর্ডার করে ফেলেছি.,bn
6811,24500262311282,"আমার প্রথম কেনা গিফ্ট কার্ড, ঠিকঠাক পেয়েছি, এখনও ব্যবহার করি নি, তবে কোড আরও তাড়াতাড়ি দেওয়া উচিত ।।","আমার প্রথম কেনা গিফ্ট কার্ড, ঠিকঠাক পেয়েছি, এখনও ব্যবহার করি নি, তবে কোড আরও তাড়াতাড়ি দেওয়া উচিত.",bn
6812,32138379511282,"আলহামদুলিল্লাহ ❤️
পেয়েছি কিন্তু ২৪ ঘন্টার বেশি সময় লাগছে 😊",আলহামদুলিল্লাহ পেয়েছি কিন্তু ২৪ ঘন্টার বেশি সময় লাগছে.,bn
6813,51569563611282,আমার ইমেলটি সঠিক নয় যার কারণে আমি এটা পাইনি,আমার ইমেলটি সঠিক নয় যার কারণে আমি এটা পাইনি.,bn
6814,51292865311282,আমি মাল পাই নাই  টাকা নিয়ে গেছে এটা কেমন কথা,আমি মাল পাই নাই টাকা নিয়ে গেছে এটা কেমন কথা.,bn
6815,49107521211282,"ফালতু একটা জিনিস 
আমার কাছে কোনো ইমেইল আসেনি।।।
কেউ কিনবেন না",ফালতু একটা জিনিস আমার কাছে কোনো ইমেইল আসেনি কেউ কিনবেন না.,bn
6816,53583065211282,Ami pai ni akono amr kache kunu call ashe ni,Ami pai ni akono amr kache kunu call ashe ni.,banglish
6817,32460333411282,ভাউচার কোডটি খুব তাড়াতাড়ি দিয়েছেন তারা । ধন্যবাদ দারাজ টিম,ভাউচার কোডটি খুব তাড়াতাড়ি দিয়েছেন তারা ধন্যবাদ দারাজ টিম.,bn
6818,54445977111282,আপনি গুণমান এবং চেহারা সম্পর্কে কি মনে করেন?,আপনি গুণমান এবং চেহারা সম্পর্কে কি মনে করেন?,bn
6819,52655955311282,আমি gift কাট  কিনেছিলাম কিন্তু এখনো পাইনি,আমি gift কাট কিনেছিলাম কিন্তু এখনো পাইনি.,mix
6820,54111607711282,কোনো ভাউচার কোড পাই নি আমার টাকাই নষ্ট 🥺😩,কোনো ভাউচার কোড পাই নি আমার টাকাই নষ্ট.,bn
6821,51896801411282,ভাই আমি এখনো আমার পার্সেলটা পাচ্ছি না কেন,ভাই আমি এখনো আমার পার্সেলটা পাচ্ছি না কেন.,bn
6822,49107520411282,Amar product Ami pIni....plz product ta taratari pathiye din,Amar product Ami pIni..plz product ta taratari pathiye din.,banglish
6823,49120165711282,"5 stare দিচি যাতে কইরা সবাই দেখে। 
ভাই আমি তো কোনো code পাই নাই😡",5 stare দিচি যাতে কইরা সবাই দেখে ভাই আমি তো কোনো code পাই নাই.,mix
6824,53946693711282,"কিছু পাই নাই😔😔😔
 শুধু শুধু ১০০৳ গেছে🥴",কিছু পাই নাই শুধু শুধু ১০০৳ গেছে.,bn
6825,53040864211282,এটা হাতে পাবো কবে টাকা কিন্তু দিয়ে দিছি,এটা হাতে পাবো কবে টাকা কিন্তু দিয়ে দিছি.,bn
6826,51896621911282,মিষ্টি বক্স আমি কিন্তু পাই নাই ভাইজান,মিষ্টি বক্স আমি কিন্তু পাই নাই ভাইজান.,bn
6827,52097398211282,ভাইয়া এখনো তো আমি প্রোডাক্টটি পেলাম না,ভাইয়া এখনো তো আমি প্রোডাক্টটি পেলাম না.,bn
6828,54449003611282,আমি এখনো হাতে পাইলাম না কিছু কাহিনী কি,আমি এখনো হাতে পাইলাম না কিছু কাহিনী কি.,bn
6829,51964215911282,"আমি কোন কার্ড পাইনি, কবে পাবো এই কার্ড","আমি কোন কার্ড পাইনি, কবে পাবো এই কার্ড.",bn
6830,53947820311282,দিতে কয়েক দিন লেট হয়েছিল বাট পেয়েছি,দিতে কয়েক দিন লেট হয়েছিল বাট পেয়েছি.,bn
6831,53947819611282,আমি ভাঊচার পাইনি। টাকা ব্যাক দিতে হবে।,আমি ভাঊচার পাইনি টাকা ব্যাক দিতে হবে.,bn
6832,52216057511282,আমার সাথে চিটিং হয়েছে আমি এটা পাইনি,আমার সাথে চিটিং হয়েছে আমি এটা পাইনি.,bn
6833,52998561811282,১০০ টাকার কার্ডে ১০০ টাকায় পেয়েছি,১০০ টাকার কার্ডে ১০০ টাকায় পেয়েছি.,bn
6834,43099061511282,"জিবনেও কিনবেন না,,  ভাই ডেলিভারি না দিয়ে বলতেছে 
ডেলিভারি দিয়েছি,, আমার ১০০ টাকা জলে গেল।।।","জিবনেও কিনবেন না,, ভাই ডেলিভারি না দিয়ে বলতেছে ডেলিভারি দিয়েছি,, আমার ১০০ টাকা জলে গেল.",bn
6835,25720441411282,অর্ডারের মাত্র ১ দিন পরেই মেইলে ডেলিভারি  পেয়েছি,অর্ডারের মাত্র ১ দিন পরেই মেইলে ডেলিভারি পেয়েছি.,bn
6836,53217703311282,"কিঞ্চহি টিক আছে,কিন্তু কিছুই বুজিনি","কিঞ্চহি টিক আছে,কিন্তু কিছুই বুজিনি.",bn
6837,54444499011282,card aktu onek din somoy niye paice,card aktu onek din somoy niye paice.,banglish
6838,54576009511282,আমি তো পা ইনি  আবার delivered দেখান,আমি তো পা ইনি আবার delivered দেখান.,mix
6839,22619689911282,"দ্রুত সার্ভিস ও ভালো সার্ভিস। 
ধন্যবাদ দারাজকে।",দ্রুত সার্ভিস ও ভালো সার্ভিস ধন্যবাদ দারাজকে.,bn
6840,54110868211282,আমি  এখনো পাইনি  অনেক  দিন  হইচে,আমি এখনো পাইনি অনেক দিন হইচে.,bn
6841,54449400711282,আমি এখনো আমার জিমেইলে কোড পাইনি,আমি এখনো আমার জিমেইলে কোড পাইনি.,bn
6842,51126543911282,আমি এখনো পর্যন্ত কার্ড পাই নাই,আমি এখনো পর্যন্ত কার্ড পাই নাই.,bn
6843,51963837211282,আমি এখনো গিফট কার্ড টা পেলাম না?,আমি এখনো গিফট কার্ড টা পেলাম না?,bn
6844,21586405911282,ভাই আমি গিফট কার্ড পাইনি কিভাবে পাব বলে দেন,ভাই আমি গিফট কার্ড পাইনি কিভাবে পাব বলে দেন.,bn
6845,25674071111282,সঠিক সময়ে পেয়েছি।ধন্যবাদ দারাজ ও সেলার কে।,সঠিক সময়ে পেয়েছি ধন্যবাদ দারাজ ও সেলার কে.,bn
6846,52834550211282,atar modde ki silo bujlam e na,atar modde ki silo bujlam e na.,banglish
6847,51944703511282,এখন কি আমি গিব বক্স পাবো কি না,এখন কি আমি গিব বক্স পাবো কি না.,bn
6848,53947700211282,এখনো তো পাইলাম না হাতে আসবে কখন,এখনো তো পাইলাম না হাতে আসবে কখন.,bn
6849,51125966011282,সুধু সুধু এটা দরকার ছিল না ফাও,সুধু সুধু এটা দরকার ছিল না ফাও.,bn
6850,21263872911282,"৮.৫ ঘন্টায় মেইলে, ডেলিভারি পাইছি। ধন্যবাদ","৮.৫ ঘন্টায় মেইলে, ডেলিভারি পাইছি ধন্যবাদ.",bn
6851,51913506811282,আমার অর্ডার এখনো আসে নি কেনো,আমার অর্ডার এখনো আসে নি কেনো.,bn
6852,48877438911282,আজ পর্যন্ত প্রডাক্টি হাতে পায় নাই,আজ পর্যন্ত প্রডাক্টি হাতে পায় নাই.,bn
6853,51125966611282,গিফট কার্ড কাজ করে না ফালতু,গিফট কার্ড কাজ করে না ফালতু.,bn
6854,52525169411282,amr card tw amr hate painiii,amr card tw amr hate painii.,banglish
6855,53631677911282,Ajk 5 din akhono pelam naa,Ajk 5 din akhono pelam naa.,banglish
6856,51415477811282,কিছুই পাই নাই। টাকা টাই লস।,কিছুই পাই নাই টাকা টাই লস.,bn
6857,47067923511282,দাম অনুযায়ী অনেক ভালো ছিল।,দাম অনুযায়ী অনেক ভালো ছিল.,bn
6858,53486397711282,এখনো কিছুই তো হাতে পেলাম না,এখনো কিছুই তো হাতে পেলাম না.,bn
6859,53636408811282,মাল টা পায়নি আমি এখনও স্যার,মাল টা পায়নি আমি এখনও স্যার.,bn
6860,20353662511282,"kew niben na baje,,,,,dite onek deri","kew niben na baje,,dite onek deri.",banglish
6861,51896609711282,আমি মিস্টি বক্স এখনো পাইনি,আমি মিস্টি বক্স এখনো পাইনি.,bn
6862,51518370711282,আমার মাল টা এখনো পাইনি আমি,আমার মাল টা এখনো পাইনি আমি.,bn
6863,48439495711282,একদম লস একটা প্যাড পেয়েছি,একদম লস একটা প্যাড পেয়েছি.,bn
6864,51125965811282,give cart kivabe ki korbo,give cart kivabe ki korbo.,banglish
6865,51127120511282,ami akono products pai nai,ami akono products pai nai.,banglish
6866,51984559111282,আমি এই পনেরটা নিতে চাই না,আমি এই পনেরটা নিতে চাই না.,bn
6867,52834177311282,২৪ ঘন্টা বলে ৩দিন লাগাইছে,২৪ ঘন্টা বলে ৩দিন লাগাইছে.,bn
6868,46847803211282,gift card আমি আগে কখনো কিনি নি এই প্রথম কিন্তু আমি টাকা অ পেইড করে দিছি বাট কিছু  তো order o করি নি এখন দেখাচ্ছে ডেলিভারি হয়ে গেছে বাট আমি তো কিচুই পাই নি,gift card আমি আগে কখনো কিনি নি এই প্রথম কিন্তু আমি টাকা অ পেইড করে দিছি বাট কিছু তো order o করি নি এখন দেখাচ্ছে ডেলিভারি হয়ে গেছে বাট আমি তো কিচুই পাই নি.,mix
6869,39814318411282,"কার্ড তো অনেক ভালো । কিন্তু লেখা ছিল ৪৮ ঘন্টা  এর মধ্যে  ডেলিভারি দিবে,কিন্তু ডেলিভারি দিছে ১০৮ ঘন্টা পর।😕","কার্ড তো অনেক ভালো কিন্তু লেখা ছিল ৪৮ ঘন্টা এর মধ্যে ডেলিভারি দিবে,কিন্তু ডেলিভারি দিছে ১০৮ ঘন্টা পর.",bn
6870,54444499211282,এখনো ই মেইলে পাঠায় নাই,এখনো ই মেইলে পাঠায় নাই.,bn
6871,51895695111282,ভাই ওডার টা দিলেনা কেনো,ভাই ওডার টা দিলেনা কেনো.,bn
6872,51127309911282,আমি তো এখনো হাতে পাই নাই,আমি তো এখনো হাতে পাই নাই.,bn
6873,51518193211282,ভালো না 10 দিন পর দিছে,ভালো না 10 দিন পর দিছে.,bn
6874,15932036711282,আমি এই কোডটি ব্যবহার করতে পারেনি,আমি এই কোডটি ব্যবহার করতে পারেনি.,bn
6875,54445389111282,এটাতো পাই ই নাই হাতে 😅,এটাতো পাই ই নাই হাতে.,bn
6876,52525160111282,এটা দিয়ে কি নিতে পারবো,এটা দিয়ে কি নিতে পারবো.,bn
6877,26124890411282,kicui pelamna chancele kore dilo,kicui pelamna chancele kore dilo.,banglish
6878,54110870811282,I didn't get my product,I didn't get my product.,banglish
6879,35445013111282,গিপট কার্ড কিভাবে ব্যবহহার করবো,গিপট কার্ড কিভাবে ব্যবহহার করবো.,bn
6880,43226565411282,এটা কাজ করেছে ভালো গুড,এটা কাজ করেছে ভালো গুড.,bn
6881,52722746511282,কাট টা এখন পাই নাই কেন,কাট টা এখন পাই নাই কেন.,bn
6882,17451691111282,ami ekhno amr jinis buje paini,ami ekhno amr jinis buje paini.,banglish
6883,53946785211282,আমি সাত দিন পরে পাইছি,আমি সাত দিন পরে পাইছি.,bn
6884,54464071911282,আমি তো এখনো পাই নাই,আমি তো এখনো পাই নাই.,bn
6885,53823529111282,ami order ta pai nai,ami order ta pai nai.,banglish
6886,49107611111282,I have no found gift,I have no found gift.,banglish
6887,22619679411282,"১০০ টাকার গিফট কার্ডে বিকাশ পেমেন্ট করে ১০% ইনস্ট্যান্ট বিকাশ ক্যাশব্যাক পেয়েছি।সাথে দারাজের পাবলিক ভাউচার ইউজ করে ১০০ টাকার প্রোডাক্ট ৭৫ টাকা পে করি।২৪ ঘন্টায় কোড ডেলিভারি দেওয়ার কথা থাকলেও পেতে কিছুটা লেট হয়।
ধন্যবাদ দারাজ ৬৮.৫০ টাকায় ১০০ টাকার কার্ড দেওয়ায়।",১০০ টাকার গিফট কার্ডে বিকাশ পেমেন্ট করে ১০ ইনস্ট্যান্ট বিকাশ ক্যাশব্যাক পেয়েছি সাথে দারাজের পাবলিক ভাউচার ইউজ করে ১০০ টাকার প্রোডাক্ট ৭৫ টাকা পে করি ২৪ ঘন্টায় কোড ডেলিভারি দেওয়ার কথা থাকলেও পেতে কিছুটা লেট হয় ধন্যবাদ দারাজ ৬৮.৫০ টাকায় ১০০ টাকার কার্ড দেওয়ায়.,bn
6888,31972459811282,redeem promo code konta. i,redeem promo code konta. i.,banglish
6889,22437099711282,"১০% বিকাশ ক্যাশব্যাক এ ৯০ টাকায় কিনা পরেছে।২৪ ঘন্টার আগেই কোড ডেলিভারি পেয়ে গেছি।
ধন্যবাদ দারাজ।
ধন্যবাদ বিকাশ।",১০ বিকাশ ক্যাশব্যাক এ ৯০ টাকায় কিনা পরেছে ২৪ ঘন্টার আগেই কোড ডেলিভারি পেয়ে গেছি ধন্যবাদ দারাজ ধন্যবাদ বিকাশ.,bn
6890,22551843011282,"আলহামদুলিল্লাহ পেয়েছি 
কিন্তু অনেক চিন্তিত ছিলাম কারন ডেলিভেরি দিতে অনেক সময় নিয়েছে প্রায় ৪দিন ভাবলাম আমার ১০০টাকা নষ্ট হয়ে গেছে।‌ পরে যখন রিপোর্ট দিলাম তার পরের দিন পেয়ে গেলাম।
ধন্যবাদ দারাজ টিম❤️",আলহামদুলিল্লাহ পেয়েছি কিন্তু অনেক চিন্তিত ছিলাম কারন ডেলিভেরি দিতে অনেক সময় নিয়েছে প্রায় ৪দিন ভাবলাম আমার ১০০টাকা নষ্ট হয়ে গেছে পরে যখন রিপোর্ট দিলাম তার পরের দিন পেয়ে গেলাম ধন্যবাদ দারাজ টিম.,bn
6891,16509481411282,আমার পণ্যগুলো আমি পাই নাই অথচ আমার মেইলে মেইল আসছে যে আমার পণ্যগুলো ডেলিভারি হয়ে গেছে এরকমটা কেন হচ্ছে আমি বুঝতে পারতেছি না দয়া করে আমাকে সঠিক ইনফরমেশন দিবেন প্লিজ,আমার পণ্যগুলো আমি পাই নাই অথচ আমার মেইলে মেইল আসছে যে আমার পণ্যগুলো ডেলিভারি হয়ে গেছে এরকমটা কেন হচ্ছে আমি বুঝতে পারতেছি না দয়া করে আমাকে সঠিক ইনফরমেশন দিবেন প্লিজ.,bn
6892,26737457611282,paisi 24 hour e via mail,paisi 24 hour e via mail.,banglish
6893,20666693511282,ame to kicho painai delivare ki vabe hoilo.,ame to kicho painai delivare ki vabe hoilo.,banglish
6894,49107423711282,"এইটা এখনো পাইনাই 
রিসিব হইলো কেমনে",এইটা এখনো পাইনাই রিসিব হইলো কেমনে.,bn
6895,48877726011282,ভাই আমিতো কাড টি পাইনি,ভাই আমিতো কাড টি পাইনি.,bn
6896,49107609411282,আমাকে না দিয়েও বলছে ভেলিভারি দিছে,আমাকে না দিয়েও বলছে ভেলিভারি দিছে.,bn
6897,17932296511282,"অনেক ভালো ,ভালো সার্ভিস খুব তাড়াতাড়ি পেয়েছি,চাইলে যে কেউ ও নিতে পারেন আশাকরি কোনো প্রবলেম হবে না ,,অসংখ্য ধন্যবদ দরাজ টিম কে ।","অনেক ভালো ,ভালো সার্ভিস খুব তাড়াতাড়ি পেয়েছি,চাইলে যে কেউ ও নিতে পারেন আশাকরি কোনো প্রবলেম হবে না ,,অসংখ্য ধন্যবদ দরাজ টিম কে.",bn
6898,23697430211282,"Review by Mr. Good People 🤠

দারাজের রেগুলার কাস্টমার আমি✌️প্রায় প্রতিদিনই শপিং করি দারাজে🛍️  ৭৫/-  টাকা দিয়ে ১০০/- টাকার গিফটকার্ডটি কিনেছি।  তারপর ৬ টি আইটেম অর্ডার করেছি মেইলে পাওয়া কোড টি দিয়ে। ২৬ ঘন্টার মধ্যে দারাজ ডেলিভারি করেছে কোড ইমেইলে। ধন্যবাদ দারাজ স্বল্প ডিসকাউন্ট এর মাধ্যমে অনলাইন শপিংকে সহজ করে তোলার জন্য🧡",Review by Mr. Good People দারাজের রেগুলার কাস্টমার আমি প্রায় প্রতিদিনই শপিং করি দারাজে ৭৫ - টাকা দিয়ে ১০০ - টাকার গিফটকার্ডটি কিনেছি তারপর ৬ টি আইটেম অর্ডার করেছি মেইলে পাওয়া কোড টি দিয়ে ২৬ ঘন্টার মধ্যে দারাজ ডেলিভারি করেছে কোড ইমেইলে ধন্যবাদ দারাজ স্বল্প ডিসকাউন্ট এর মাধ্যমে অনলাইন শপিংকে সহজ করে তোলার জন্য.,mix
6899,20932026211282,আমি গিফট কার্ড ডেলিভারি পাইনি। কিন্তু এখানে আমাকে ডেলিভারি দেওয়া হয়েছে দেখাচ্ছে।,আমি গিফট কার্ড ডেলিভারি পাইনি কিন্তু এখানে আমাকে ডেলিভারি দেওয়া হয়েছে দেখাচ্ছে.,bn
6900,21680239211282,"100 tkr Voucher 63 TKy 🥰
Jodio delivery te ektu problem silo🙎🏻

110 tkr biscuit 64 tky nilam voucher use kore😁😁🤗🤗",100 tkr Voucher 63 TKy Jodio delivery te ektu problem silo 110 tkr biscuit 64 tky nilam voucher use kore.,banglish
6901,20037419111282,ইমেইল একাউন্টে ভাউচার কোড খুবই তাড়াতাড়ি পেয়েছি এ জন্য দারাজ কর্তৃপক্ষকে ধন্যবাদ।,ইমেইল একাউন্টে ভাউচার কোড খুবই তাড়াতাড়ি পেয়েছি এ জন্য দারাজ কর্তৃপক্ষকে ধন্যবাদ.,bn
6902,43983211711282,"একটু দেরী করে☹️☹️ পাইছি কিন্তু অনেক ভালো লাগছে।😗😗
কেননা আমি 3 টা কার্ড নিয়েছি যার দাম পরছিল 250টাকা🥰🥰",একটু দেরী করে পাইছি কিন্তু অনেক ভালো লাগছে কেননা আমি 3 টা কার্ড নিয়েছি যার দাম পরছিল 250টাকা.,bn
6903,46656520011282,"প্রডাক্ট পেলাম না,  আপনারা ডেলিভারি দিলেন কি ভাবে কোথায়","প্রডাক্ট পেলাম না, আপনারা ডেলিভারি দিলেন কি ভাবে কোথায়.",bn
6904,21679036811282,"কিভাবে ব্যাবহার করবো বুঝেছি না,আপনারা ব্যাবহার করে ফেলেন।
ধন্যবাদ।. 
।
।
।
।
।
।
 
 
 
৷। 
।
।
।
।
।
ধন্যবাদ চেষ্টা করার জন্য","কিভাবে ব্যাবহার করবো বুঝেছি না,আপনারা ব্যাবহার করে ফেলেন ধন্যবাদ . ৷ ধন্যবাদ চেষ্টা করার জন্য.",bn
6905,47500074811282,আমি গিফট কাট দিয়ে কি কিনতে পারবো কি,আমি গিফট কাট দিয়ে কি কিনতে পারবো কি.,bn
6906,20111266111282,১০০ টাকার গিফট কার্ড তবুও voucher এ গিয়ে কোড টাইপ করলাম দিলো ৮২ টাকা এটা মোটেই ঠিক নয়।😠😡,১০০ টাকার গিফট কার্ড তবুও voucher এ গিয়ে কোড টাইপ করলাম দিলো ৮২ টাকা এটা মোটেই ঠিক নয়.,mix
6907,23506037211282,"কোড কাজ করে না।
আপনারা আবার বলবেন না ""যে আমি দারাজ নতুন ""
১০০ টাকার দারাজ গিফট কাড আনেক গুলো ডেলিভারি পাইছি এবং সে গুলো দিয়ে তেল অর্ডার দিছি। 
কিন্তু এই ভাউচার কোড কি কাজ করে না। 
৩ বা লাইভ  চ্যাটে  কমপ্লেইন করছি ।
এজেন্ট আমাকে বলল ""sir আমি আপনার বিষয় টা সংশ্লিষ্টটিমকে জানিয়েছি "" 
তারা আপনাকে কল দিবে। 
কিন্তু কোনো কল দেয় নাই 😡😡😡","কোড কাজ করে না আপনারা আবার বলবেন না ""যে আমি দারাজ নতুন "" ১০০ টাকার দারাজ গিফট কাড আনেক গুলো ডেলিভারি পাইছি এবং সে গুলো দিয়ে তেল অর্ডার দিছি কিন্তু এই ভাউচার কোড কি কাজ করে না ৩ বা লাইভ চ্যাটে কমপ্লেইন করছি এজেন্ট আমাকে বলল ""sir আমি আপনার বিষয় টা সংশ্লিষ্টটিমকে জানিয়েছি "" তারা আপনাকে কল দিবে কিন্তু কোনো কল দেয় নাই.",mix
6908,43165921611282,এই গিফটকার্ট আমাকে আগে ডেলিভারি করা হয়নি। অথচ এখানে ডেলিভারি দেখানো হয়েছে। সেইলার সাথে যোগাযোগ করে কোন উত্তর পাওয়া যায়নি।দারাজ মানুষের সাথে প্রতারণা ও ধোকাবাজি শুরু করেছে। এসব কারনে মানুষের  দারাজ থেকে আস্থা উঠে যাচ্ছে।,এই গিফটকার্ট আমাকে আগে ডেলিভারি করা হয়নি অথচ এখানে ডেলিভারি দেখানো হয়েছে সেইলার সাথে যোগাযোগ করে কোন উত্তর পাওয়া যায়নি দারাজ মানুষের সাথে প্রতারণা ও ধোকাবাজি শুরু করেছে এসব কারনে মানুষের দারাজ থেকে আস্থা উঠে যাচ্ছে.,bn
6909,19289843511282,আমি gift card ক্রয় করার পরে ২৪ ঘন্টার মধ্যে আমার কাছে কোনো ইমেইল আসেনি। কিন্ত  দারাজ এ দেখাচ্ছে আমার কাছে ইমেইল পাঠানো হয়েছে😠😠😠😠😠,আমি gift card ক্রয় করার পরে ২৪ ঘন্টার মধ্যে আমার কাছে কোনো ইমেইল আসেনি কিন্ত দারাজ এ দেখাচ্ছে আমার কাছে ইমেইল পাঠানো হয়েছে.,mix
6910,17360232311282,"খুবই ভালো সার্ভিস। ৫ ঘন্টায় মেইল  ডেলিভারি পেয়েছি। বিকাশ পেমেন্টে ১৫ টাকা ক্যাশব্যাক, অর্থাৎ ৮৫ টাকায় ১০০ টাকার গিফট কার্ড পেলাম। কিন্ত একটা সমস্যা , মাত্র ৬ মাস মেয়াদ। ৬ মাসের মধ্যে ব্যাবহার না করলে এক্সপায়ার হয়ে যাবে। মেয়াদ টা ১ বছরের হলে ভালো হতো।","খুবই ভালো সার্ভিস ৫ ঘন্টায় মেইল ডেলিভারি পেয়েছি বিকাশ পেমেন্টে ১৫ টাকা ক্যাশব্যাক, অর্থাৎ ৮৫ টাকায় ১০০ টাকার গিফট কার্ড পেলাম কিন্ত একটা সমস্যা , মাত্র ৬ মাস মেয়াদ ৬ মাসের মধ্যে ব্যাবহার না করলে এক্সপায়ার হয়ে যাবে মেয়াদ টা ১ বছরের হলে ভালো হতো.",bn
6911,17283841611282,২৪ ঘন্টার মধ্যে কোড পেয়েছি মেইলে। খুবই স্মার্ট এবং নিরাপদ। উপহারের পাশাপাশি ক্যাশব্যাক দিয়ে কিনে ভবিষ্যতে নিজের  ব্যবহারের জন্য নিয়ে রাখা যায়।,২৪ ঘন্টার মধ্যে কোড পেয়েছি মেইলে খুবই স্মার্ট এবং নিরাপদ উপহারের পাশাপাশি ক্যাশব্যাক দিয়ে কিনে ভবিষ্যতে নিজের ব্যবহারের জন্য নিয়ে রাখা যায়.,bn
6912,44135683811282,সত্যি প্রোডাক্ট অনেক ভালো যে রকম ছবি দেখানো হয়েছে প্রোডাক্ট ঠিক তেমন। অসংখ্য ধন্যবাদ।,সত্যি প্রোডাক্ট অনেক ভালো যে রকম ছবি দেখানো হয়েছে প্রোডাক্ট ঠিক তেমন অসংখ্য ধন্যবাদ.,bn
6913,23505836811282,"2019 er sesh'er dik thaika kena-kata kori daraz e.
kintu kokhono gift card kena hoyni..
ata amar first order chilo, ja email er madhom e bujhe paisi & code use kore kankhito product order kore bujhe'O paisi..
thanks daraz..","2019 er sesh'er dik thaika kena-kata kori daraz e. kintu kokhono gift card kena hoyni.. ata amar first order chilo, ja email er madhom e bujhe paisi code use kore kankhito product order kore bujhe'O paisi.. thanks daraz..",banglish
